2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 4, 6
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 4, 8
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 8, 10
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 10, 6
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 10, 10
8,-1:-4, 4, -8, 6, -4, -4, -8, 14, 16, 18
8,-1:-4, 4, -8, 6, -4, -4, -8, 14, 16, 20
8,-1:-4, 4, -8, 6, -4, -4, -8, 14, 16, 22
3,1:-4, 4, -8, 6, -4, -4, -4, 6, 0, 10
3,1:-4, 4, -8, 6, -4, -4, -4, 6, 0, 12
1,10:-4, 4, -8, 6, -4, -4, -4, 6, 14, 2
5,12:-4, 4, -8, 6, -4, -4, -4, 14, 6, -6
5,12:-4, 4, -8, 6, -4, -4, -4, 14, 6, -2
-4,18:-4, 4, -8, 6, -4, 0, 4, 0, 18, 20
-4,18:-4, 4, -8, 6, -4, 0, 4, 18, 20, 0
10,-1:-4, 4, -8, 6, -4, 4, 0, -2, -6, 6
10,-1:-4, 4, -8, 6, -2, -4, -4, 22, -6, 16
10,-1:-4, 4, -8, 6, -2, -4, -4, 22, -6, 18
10,-1:-4, 4, -8, 6, -2, -4, -4, 22, -6, 20
11,-3:-4, 4, -8, 6, -2, -4, 14, -16, -12, -4
-2,7:-4, 4, -8, 6, 6, 12, 18, 0, 14, -10
18,-11:-4, 4, -4, -28, -16, -30, -28, -22, -24, -16
18,-11:-4, 4, -4, -28, -16, -30, -28, -22, -24, -14
18,-11:-4, 4, -4, -28, -16, -30, -28, -22, -24, -12
18,-11:-4, 4, -4, -28, -16, -30, -28, -22, -16, -24
9,-19:-4, 4, -4, -28, -16, -30, -28, -18, -30, -26
17,-10:-4, 4, -4, -28, -16, -22, -24, -18, -26, -22
19,-7:-4, 4, -4, -28, -14, -14, -16, -10, 0, -10
19,-7:-4, 4, -4, -28, -14, -14, -16, -10, 0, -8
19,-7:-4, 4, -4, -28, -14, -14, -16, -10, 0, -6
19,-7:-4, 4, -4, -28, -10, -16, -16, -14, -16, -16
19,-7:-4, 4, -4, -28, -10, -16, -16, -14, -6, -16
19,-7:-4, 4, -4, -28, -10, -16, -16, -6, -38, -14
19,-7:-4, 4, -4, -28, -10, -16, -16, -6, -38, -12
19,-7:-4, 4, -4, -28, -10, -16, -16, -6, -14, -38
19,-7:-4, 4, -4, -28, -10, -16, -16, -6, -14, -36
19,-7:-4, 4, -4, -28, -10, -16, -16, -6, -14, -34
8,-21:-4, 4, -4, -26, -22, -28, -30, -28, -24, -10
8,-21:-4, 4, -4, -26, -22, -28, -30, -28, -10, -24
17,-3:-4, 4, -4, -26, -22, -28, -20, -24, -22, -18
11,1:-4, 4, -4, -26, -22, -12, -20, -18, -12, -26
15,-7:-4, 4, -4, -26, -20, -26, -24, -12, -12, -12
11,-13:-4, 4, -4, -26, -20, -18, -26, -28, -20, -26
9,2:-4, 4, -4, -26, -20, -18, -8, -2, -6, -20
15,0:-4, 4, -4, -26, -16, -20, -10, -28, -16, -24
15,-16:-4, 4, -4, -26, -14, -24, -34, -30, -26, -30
7,-22:-4, 4, -4, -26, -14, -14, -28, -36, -20, -16
7,-22:-4, 4, -4, -26, -14, -14, -28, -36, -20, -14
7,-22:-4, 4, -4, -26, -14, -14, -28, -36, -20, -12
16,1:-4, 4, -4, -26, -12, -26, -36, -32, -26, -44
16,1:-4, 4, -4, -26, -12, -26, -36, -32, -26, -42
16,1:-4, 4, -4, -26, -12, -26, -36, -32, -26, -40
16,1:-4, 4, -4, -26, -12, -26, -32, -26, -40, -40
8,-18:-4, 4, -4, -26, -12, -16, -12, -28, -24, -24
7,-21:-4, 4, -4, -26, -10, -26, -20, -24, -26, -30
19,1:-4, 4, -4, -22, -30, -12, -12, -20, -20, -26
19,1:-4, 4, -4, -22, -30, -12, -12, -20, -20, -24
17,-20:-4, 4, -4, -22, -22, -28, -34, -38, -36, -36
11,-24:-4, 4, -4, -22, -22, -28, -34, -30, -30, -22
11,-24:-4, 4, -4, -22, -22, -28, -34, -30, -30, -20
11,-24:-4, 4, -4, -22, -22, -28, -34, -30, -30, -18
11,-24:-4, 4, -4, -22, -22, -28, -34, -30, -22, -30
8,-21:-4, 4, -4, -22, -22, -28, -30, -28, -24, -16
8,-21:-4, 4, -4, -22, -22, -28, -30, -28, -24, -14
8,-21:-4, 4, -4, -22, -22, -28, -30, -28, -24, -12
16,-19:-4, 4, -4, -22, -22, -28, -20, -32, -30, -22
16,-19:-4, 4, -4, -22, -22, -28, -20, -32, -22, -30
9,-6:-4, 4, -4, -22, -22, -10, -14, -22, -22, -6
2,-10:-4, 4, -4, -22, -22, -10, -8, -10, -14, -26
2,-10:-4, 4, -4, -22, -22, -10, -8, -10, -14, -24
2,-10:-4, 4, -4, -22, -22, -10, -8, -10, -14, -22
11,-5:-4, 4, -4, -22, -20, -30, -22, -18, -18, -26
11,-5:-4, 4, -4, -22, -20, -30, -22, -18, -18, -24
11,-5:-4, 4, -4, -22, -20, -30, -22, -18, -18, -22
12,-4:-4, 4, -4, -22, -20, -20, -18, -16, -26, -14
7,-16:-4, 4, -4, -22, -12, -16, -12, -14, -18, -26
7,-16:-4, 4, -4, -22, -12, -16, -12, -14, -18, -24
7,-16:-4, 4, -4, -22, -12, -16, -12, -14, -18, -22
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -26, -16
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -26, -14
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -26, -12
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -16, -26
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -16, -24
24,-11:-4, 4, -4, -20, -28, -26, -24, -30, -16, -22
24,-11:-4, 4, -4, -20, -28, -26, -24, -26, -16, -30
26,-13:-4, 4, -4, -20, -16, -16, -24, -30, -20, -30
26,-13:-4, 4, -4, -20, -16, -16, -24, -30, -20, -28
26,-13:-4, 4, -4, -20, -16, -16, -24, -30, -20, -26
0,5:-4, 4, -4, -20, -16, -16, -18, -22, 10, -14
0,5:-4, 4, -4, -20, -16, -16, -18, -22, 10, -12
0,5:-4, 4, -4, -20, -16, -16, -18, -22, 10, -10
0,5:-4, 4, -4, -20, -16, -16, -18, -12, 10, -22
10,1:-4, 4, -4, -20, -14, -18, -16, -28, -4, -26
10,1:-4, 4, -4, -20, -14, -18, -16, -28, -4, -24
10,1:-4, 4, -4, -20, -14, -18, -16, -28, -4, -22
23,-7:-4, 4, -4, -20, -14, -18, -14, -32, -28, -10
23,-7:-4, 4, -4, -20, -14, -18, -14, -32, -10, -28
22,-5:-4, 4, -4, -20, -14, -18, -14, -22, -16, -10
22,-5:-4, 4, -4, -20, -14, -18, -14, -22, -6, -8
22,-5:-4, 4, -4, -20, -14, -18, -14, -22, -6, -4
22,-5:-4, 4, -4, -20, -14, -18, -14, -22, -4, -16
14,-6:-4, 4, -4, -20, -14, -18, -14, -4, -18, -26
14,-6:-4, 4, -4, -20, -14, -18, -14, -4, -18, -24
21,0:-4, 4, -4, -20, -14, -16, -8, -16, -16, -12
11,-4:-4, 4, -4, -20, -12, -28, -12, -28, -12, -22
21,-3:-4, 4, -4, -20, -12, -10, 0, -16, -26, -22
26,-1:-4, 4, -4, -20, -12, -10, 0, -12, -22, -12
26,-1:-4, 4, -4, -20, -12, -10, 0, -12, -12, -22
15,-7:-4, 4, -4, -18, -24, -24, -22, -10, -4, -12
9,-17:-4, 4, -4, -18, -22, -20, -30, -28, -18, -28
16,-9:-4, 4, -4, -18, -14, -28, -10, 0, -24, -10
16,-9:-4, 4, -4, -18, -14, -28, -10, 0, -24, -8
16,-9:-4, 4, -4, -18, -14, -28, -10, 0, -24, -6
16,-9:-4, 4, -4, -18, -14, -28, -10, 0, -10, -24
6,-14:-4, 4, -4, -18, -14, -14, -10, -22, 0, -28
6,-14:-4, 4, -4, -18, -14, -14, -10, 0, -28, -22
6,-14:-4, 4, -4, -18, -14, -14, -10, 0, -28, -20
6,-14:-4, 4, -4, -18, -14, -14, -10, 0, -28, -18
17,-5:-4, 4, -4, -18, -14, -12, -28, -26, -24, -12
8,-6:-4, 4, -4, -18, -14, -10, -26, -14, -16, -26
8,-6:-4, 4, -4, -18, -14, -10, -26, -14, -16, -24
8,-6:-4, 4, -4, -18, -14, -10, -26, -14, -16, -22
11,-2:-4, 4, -4, -18, -12, -28, -10, -16, -8, -28
20,-23:-4, 4, -4, -16, -34, -34, -20, -30, -24, -34
26,-15:-4, 4, -4, -16, -34, -30, -28, -36, -30, -26
26,-15:-4, 4, -4, -16, -34, -30, -28, -36, -30, -24
26,-15:-4, 4, -4, -16, -34, -30, -28, -36, -30, -22
26,-15:-4, 4, -4, -16, -34, -30, -28, -36, -26, -30
15,-17:-4, 4, -4, -16, -34, -28, -28, -18, -34, -22
9,11:-4, 4, -4, -16, -34, -20, -28, 2, 0, 4
27,-16:-4, 4, -4, -16, -32, -34, -38, -42, -38, -32
27,-16:-4, 4, -4, -16, -32, -34, -38, -42, -38, -28
27,-16:-4, 4, -4, -16, -32, -34, -38, -42, -32, -38
18,-18:-4, 4, -4, -16, -32, -34, -34, -26, -12, -4
18,-18:-4, 4, -4, -16, -32, -34, -26, -12, -4, -34
8,3:-4, 4, -4, -16, -32, -26, -12, 0, -4, -10
14,-6:-4, 4, -4, -16, -32, -20, -30, -24, -22, -30
12,-5:-4, 4, -4, -16, -32, -20, -28, -12, -16, -26
12,-5:-4, 4, -4, -16, -32, -20, -28, -12, -16, -24
14,-6:-4, 4, -4, -16, -32, -20, -26, -36, -24, -42
14,-6:-4, 4, -4, -16, -32, -20, -26, -24, -22, -34
14,-6:-4, 4, -4, -16, -32, -20, -26, -24, -22, -32
14,-6:-4, 4, -4, -16, -32, -20, -26, -24, -22, -30
9,-14:-4, 4, -4, -16, -32, -16, -20, -30, -18, -30
32,-11:-4, 4, -4, -16, -28, -34, -34, -24, -42, -38
30,-12:-4, 4, -4, -16, -28, -32, -20, -24, -26, -44
15,-4:-4, 4, -4, -16, -28, -20, -32, -18, -22, -22
19,-17:-4, 4, -4, -16, -28, -20, -24, -38, -34, -26
19,-17:-4, 4, -4, -16, -28, -20, -24, -38, -34, -24
19,-17:-4, 4, -4, -16, -28, -20, -24, -38, -34, -22
19,-17:-4, 4, -4, -16, -28, -20, -24, -38, -26, -34
18,-15:-4, 4, -4, -16, -28, -20, -24, -28, -18, -24
18,-15:-4, 4, -4, -16, -28, -20, -24, -28, -18, -22
18,-15:-4, 4, -4, -16, -28, -20, -24, -28, -18, -20
3,-19:-4, 4, -4, -16, -26, -28, -42, -34, -24, -20
2,-17:-4, 4, -4, -16, -26, -28, -42, -26, -14, -24
2,-17:-4, 4, -4, -16, -26, -28, -42, -26, -14, -22
7,-9:-4, 4, -4, -16, -26, -14, -12, -14, -18, -26
7,-9:-4, 4, -4, -16, -26, -14, -12, -14, -18, -24
7,-9:-4, 4, -4, -16, -26, -14, -12, -14, -18, -22
24,-5:-4, 4, -4, -16, -24, -36, -24, -36, -18, -20
24,-5:-4, 4, -4, -16, -24, -36, -24, -18, -20, -36
17,-14:-4, 4, -4, -16, -22, -30, -34, -38, -26, -22
17,-14:-4, 4, -4, -16, -22, -30, -34, -38, -24, -26
13,-5:-4, 4, -4, -16, -22, -30, -28, -40, -20, -34
13,-5:-4, 4, -4, -16, -22, -30, -28, -40, -20, -32
13,-5:-4, 4, -4, -16, -22, -30, -28, -40, -20, -30
26,-15:-4, 4, -4, -16, -22, -30, -28, -36, -32, -18
26,-15:-4, 4, -4, -16, -22, -30, -28, -36, -32, -16
26,-15:-4, 4, -4, -16, -22, -30, -28, -36, -18, -32
26,-15:-4, 4, -4, -16, -22, -30, -28, -36, -18, -30
13,-5:-4, 4, -4, -16, -22, -30, -28, -34, -20, -40
13,-5:-4, 4, -4, -16, -22, -30, -28, -34, -20, -38
21,-7:-4, 4, -4, -16, -20, -22, -20, -24, -38, -16
21,-7:-4, 4, -4, -16, -20, -22, -20, -24, -16, -38
10,-8:-4, 4, -4, -16, -20, -20, -22, -18, -20, -26
10,-8:-4, 4, -4, -16, -20, -20, -22, -18, -20, -24
10,-3:-4, 4, -4, -14, -24, -30, -14, -12, -8, -26
10,-3:-4, 4, -4, -14, -24, -30, -14, -12, -8, -24
10,-3:-4, 4, -4, -14, -24, -30, -14, -12, -8, -22
8,-8:-4, 4, -4, -14, -24, -14, -10, -10, -18, -20
14,-5:-4, 4, -4, -14, -24, -4, -10, -26, -8, -8
14,-5:-4, 4, -4, -14, -24, -4, -10, -8, -8, -26
24,-10:-4, 4, -4, -14, -20, -14, -26, -36, -32, -10
24,-10:-4, 4, -4, -14, -20, -14, -26, -36, -32, -8
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -20, -20
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -20, -18
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -20, -16
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -16, -14
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -14, -18
23,-8:-4, 4, -4, -14, -20, -14, -26, -26, -14, -14
7,-5:-4, 4, -4, -14, -14, -18, -24, -26, -16, -14
7,-5:-4, 4, -4, -14, -14, -18, -24, -16, -14, -26
7,-5:-4, 4, -4, -14, -14, -18, -24, -16, -14, -24
7,-5:-4, 4, -4, -14, -14, -18, -24, -16, -14, -22
15,-6:-4, 4, -4, -14, -14, -14, -26, -18, -20, -8
15,-6:-4, 4, -4, -14, -14, -14, -26, -18, -8, -20
0,-11:-4, 4, -4, -12, -24, -26, -32, -22, -6, -22
0,-11:-4, 4, -4, -12, -24, -26, -32, -18, -6, -26
0,-11:-4, 4, -4, -12, -24, -26, -32, -18, -6, -24
0,-11:-4, 4, -4, -12, -24, -26, -32, -18, -6, -22
6,-4:-4, 4, -4, -12, -24, -26, -12, -12, 0, 0
10,-7:-4, 4, -4, -12, -20, -30, -26, -14, -12, -28
10,-7:-4, 4, -4, -12, -20, -30, -26, -14, -12, -24
10,-19:-4, 4, -4, -12, -20, -18, -30, -28, -24, -18
10,-19:-4, 4, -4, -12, -20, -18, -30, -28, -24, -16
10,-19:-4, 4, -4, -12, -20, -18, -30, -28, -24, -14
10,-19:-4, 4, -4, -12, -20, -18, -30, -28, -18, -24
9,-9:-4, 4, -4, -12, -20, -16, -26, -16, -26, -20
9,-9:-4, 4, -4, -12, -20, -16, -26, -16, -20, -26
9,-9:-4, 4, -4, -12, -20, -16, -26, -16, -20, -24
18,-5:-4, 4, -4, -12, -20, -8, -32, -16, -18, -14
18,-5:-4, 4, -4, -12, -20, -8, -32, -16, -18, -12
19,-7:-4, 4, -4, -12, -16, -28, -12, -12, -12, -16
19,-7:-4, 4, -4, -12, -16, -28, -12, -12, -12, -14
2,-6:-4, 4, -4, -12, -16, -24, -26, -18, -6, -28
23,-17:-4, 4, -4, -12, -16, -18, -12, -34, -42, -18
23,-17:-4, 4, -4, -12, -16, -18, -12, -34, -42, -16
23,-17:-4, 4, -4, -12, -16, -18, -12, -34, -42, -14
23,-17:-4, 4, -4, -12, -16, -18, -12, -34, -18, -42
10,-10:-4, 4, -4, -12, -14, -14, -20, -22, -18, -26
2,-6:-4, 4, -4, -12, -14, -8, -12, -20, -10, -26
2,-6:-4, 4, -4, -12, -14, -8, -12, -20, -10, -16
27,-17:-4, 4, -4, -12, -10, -46, -42, -32, -22, -28
27,-17:-4, 4, -4, -12, -10, -46, -42, -32, -22, -26
27,-17:-4, 4, -4, -12, -10, -46, -42, -32, -22, -24
27,-17:-4, 4, -4, -12, -10, -46, -42, -22, -20, -28
13,-11:-4, 4, -4, -12, -10, -42, -22, -20, -20, -24
26,-15:-4, 4, -4, -12, -10, -36, -32, -22, -32, -28
26,-15:-4, 4, -4, -12, -10, -36, -32, -22, -32, -26
26,-15:-4, 4, -4, -12, -10, -36, -22, -32, -28, -24
26,-15:-4, 4, -4, -12, -10, -36, -22, -32, -28, -14
26,-15:-4, 4, -4, -12, -10, -36, -22, -30, -12, -26
26,-15:-4, 4, -4, -12, -10, -36, -22, -30, -12, -22
26,-15:-4, 4, -4, -12, -10, -36, -22, -20, -26, -22
26,-15:-4, 4, -4, -12, -10, -36, -22, -20, -26, -12
26,-15:-4, 4, -4, -12, -10, -36, -22, -20, -22, -24
26,-15:-4, 4, -4, -12, -10, -36, -22, -20, -22, -22
19,-15:-4, 4, -4, -12, -10, -32, -24, -32, -12, -8
19,-15:-4, 4, -4, -12, -10, -32, -24, -32, -12, -6
19,-15:-4, 4, -4, -12, -10, -32, -24, -32, -12, -4
19,-15:-4, 4, -4, -12, -10, -32, -24, -32, -8, -8
9,-15:-4, 4, -4, -12, -10, -22, -20, -22, -26, -40
9,-15:-4, 4, -4, -12, -10, -22, -20, -22, -26, -38
26,10:-4, 4, -4, -12, -6, -14, 2, -10, -18, -6
26,10:-4, 4, -4, -12, -6, -14, 2, -10, -6, -18
20,-8:-4, 4, -4, -10, -18, -28, -24, -20, -26, -30
15,-1:-4, 4, -4, -10, -16, -16, -16, -12, -8, -6
15,-1:-4, 4, -4, -10, -16, -16, -16, -12, -6, -8
20,-16:-4, 4, -2, -14, -8, -10, -2, 2, -38, -34
2,2:-4, 4, -2, -14, -8, 2, 0, -2, -2, 2
2,2:-4, 4, -2, -14, -8, 2, 0, -2, -2, 4
2,2:-4, 4, -2, -14, -8, 2, 0, -2, -2, 6
4,5:-4, 4, -2, -14, -8, 2, 2, -6, 6, -6
2,2:-4, 4, -2, -14, 2, 0, -2, 6, 10, -16
2,2:-4, 4, -2, -14, 2, 0, -2, 6, 10, -14
2,2:-4, 4, -2, -14, 2, 0, -2, 6, 10, -12
1,6:-4, 4, -2, -14, 2, 0, 6, 8, 10, -16
1,6:-4, 4, -2, -14, 2, 0, 6, 8, 10, -14
1,6:-4, 4, -2, -14, 2, 0, 6, 8, 10, -12
1,11:-4, 4, -2, -14, 2, 0, 12, 2, 8, -16
1,11:-4, 4, -2, -14, 2, 0, 12, 2, 8, -14
1,11:-4, 4, -2, -14, 2, 0, 12, 2, 8, -12
-6,-6:-4, 4, -2, -14, 2, 2, 0, -2, 2, 14
-6,-6:-4, 4, -2, -14, 2, 2, 0, -2, 2, 16
-6,-6:-4, 4, -2, -14, 2, 2, 0, -2, 14, 2
-7,-4:-4, 4, -2, -14, 2, 2, 6, 14, 8, 2
-7,-4:-4, 4, -2, -14, 2, 2, 6, 14, 8, 4
-7,3:-4, 4, -2, -14, 2, 4, 4, -2, 8, 12
1,6:-4, 4, -2, -14, 2, 4, 6, 8, 10, -12
1,6:-4, 4, -2, -14, 2, 4, 6, 8, 10, -6
1,11:-4, 4, -2, -14, 2, 4, 12, 2, 8, -12
1,11:-4, 4, -2, -14, 2, 4, 12, 2, 8, -6
0,3:-4, 4, -2, -14, 2, 6, 10, 8, 4, -12
0,3:-4, 4, -2, -14, 2, 6, 10, 8, 4, -6
17,1:-4, 4, -2, -14, 2, 6, 14, -2, -18, 2
17,1:-4, 4, -2, -14, 2, 6, 14, -2, -18, 4
-1,1:-4, 4, -2, -14, 2, 6, 14, -2, 0, -16
-1,1:-4, 4, -2, -14, 2, 6, 14, -2, 0, -14
11,2:-4, 4, -2, -14, 2, 10, -8, 4, 10, 4
11,2:-4, 4, -2, -14, 2, 10, -8, 6, 0, 18
11,2:-4, 4, -2, -14, 2, 10, -8, 6, 0, 20
11,2:-4, 4, -2, -14, 2, 10, -8, 6, 0, 22
11,2:-4, 4, -2, -14, 2, 10, -8, 6, 18, 0
11,2:-4, 4, -2, -14, 2, 10, -8, 6, 18, 4
11,2:-4, 4, -2, -14, 2, 10, -8, 10, 6, 8
0,14:-4, 4, -2, -14, 2, 14, 12, 12, 12, -6
0,6:-4, 4, -2, -14, 2, 14, 14, 6, 2, 8
1,6:-4, 4, -2, -14, 6, 2, 2, 4, 10, -6
1,6:-4, 4, -2, -14, 6, 2, 4, -6, 10, -4
-5,-14:-4, 4, -2, -12, -8, -24, -8, -18, -10, -10
-5,-14:-4, 4, -2, -12, -8, -24, -8, -18, -10, 0
9,-8:-4, 4, -2, -12, -8, 4, -10, -24, -18, -16
2,-5:-4, 4, -2, -12, -8, 4, -10, -22, -2, -26
2,-5:-4, 4, -2, -12, -8, 4, -10, -22, -2, -16
7,3:-4, 4, -2, -12, -6, 2, -2, 0, -6, -2
14,7:-4, 4, -2, -12, -6, 2, 8, -4, -2, 6
29,1:-4, 4, -2, -12, -6, 8, -6, -22, -30, -12
29,1:-4, 4, -2, -12, -6, 8, -6, -22, -30, -10
9,-3:-4, 4, -2, -12, -6, 8, -6, -22, -14, -28
9,-3:-4, 4, -2, -12, -6, 8, -6, -22, -14, -26
7,-2:-4, 4, -2, -12, -6, 8, -6, -4, -8, -20
7,-2:-4, 4, -2, -12, -6, 8, -6, -4, -8, -12
27,2:-4, 4, -2, -12, -6, 8, -4, -22, -20, -24
5,-5:-4, 4, -2, -12, -2, -10, -6, -8, -12, 2
5,-5:-4, 4, -2, -12, -2, -10, -6, -8, -12, 4
5,-5:-4, 4, -2, -12, -2, -10, -6, -8, -12, 6
3,20:-4, 4, -2, -12, -2, -10, -2, -12, 14, 22
15,-2:-4, 4, -2, -12, -2, -2, -2, -12, -12, 8
5,14:-4, 4, -2, -12, -2, 8, 0, -6, 14, -12
5,14:-4, 4, -2, -12, -2, 8, 0, -6, 14, -10
5,14:-4, 4, -2, -12, -2, 8, 0, -6, 14, -8
-4,2:-4, 4, -2, -12, -2, 8, 10, 8, 4, -14
-4,2:-4, 4, -2, -12, -2, 8, 10, 8, 4, -4
-2,-4:-4, 4, -2, -12, 0, -16, -2, -4, 0, 4
-2,-4:-4, 4, -2, -12, 0, -16, -2, -4, 0, 12
-3,-2:-4, 4, -2, -12, 0, -16, -2, 14, 6, 18
-3,-2:-4, 4, -2, -12, 0, -16, -2, 14, 6, 20
1,18:-4, 4, -2, -12, 0, -16, -2, 14, 22, 2
1,18:-4, 4, -2, -12, 0, -16, -2, 14, 22, 4
7,3:-4, 4, -2, -12, 0, -10, -16, -4, -6, -14
-6,23:-4, 4, -2, -12, 2, -4, -4, 0, 26, 34
-10,3:-4, 4, -2, -12, 2, -4, -4, 10, 16, 18
12,-12:-4, 4, -2, -12, 2, 4, -6, 8, -26, 6
12,-12:-4, 4, -2, -12, 2, 4, -6, 8, -26, 8
12,-12:-4, 4, -2, -12, 2, 4, -6, 8, -26, 10
12,-12:-4, 4, -2, -12, 2, 4, -6, 8, 6, -26
1,7:-4, 4, -2, -12, 2, 4, 2, -6, 4, -16
1,7:-4, 4, -2, -12, 2, 4, 2, -6, 4, -6
1,6:-4, 4, -2, -12, 2, 4, 6, 8, 10, -14
1,6:-4, 4, -2, -12, 2, 4, 6, 8, 10, -4
1,11:-4, 4, -2, -12, 2, 4, 12, 2, 8, -14
1,11:-4, 4, -2, -12, 2, 4, 12, 2, 8, -4
-10,-2:-4, 4, -2, -12, 2, 6, -12, 0, 14, 6
2,-4:-4, 4, -2, -12, 2, 6, 6, 12, -2, -4
0,3:-4, 4, -2, -12, 2, 6, 10, 8, 4, -14
0,3:-4, 4, -2, -12, 2, 6, 10, 8, 4, -4
-2,3:-4, 4, -2, -12, 6, -16, -14, 6, 0, -12
-2,3:-4, 4, -2, -12, 6, -16, -14, 6, 0, -10
-2,3:-4, 4, -2, -12, 6, -16, -14, 6, 0, -8
8,2:-4, 4, -2, -12, 6, -16, 0, -8, -4, 6
8,2:-4, 4, -2, -12, 6, -16, 0, -8, -4, 8
8,2:-4, 4, -2, -12, 6, -16, 0, -8, -4, 10
-4,-1:-4, 4, -2, -12, 6, -2, -10, 12, 8, -8
-4,-1:-4, 4, -2, -12, 6, -2, -10, 12, 8, -6
-4,-1:-4, 4, -2, -12, 6, -2, -10, 12, 8, -4
-3,-3:-4, 4, -2, -12, 6, -2, -6, -2, 2, 12
15,3:-4, 4, -2, -12, 6, 2, -4, -14, -10, 2
15,3:-4, 4, -2, -12, 6, 2, -4, -14, -10, 6
15,3:-4, 4, -2, -12, 6, 2, -4, -14, 2, -10
14,5:-4, 4, -2, -12, 6, 2, -4, -4, 4, 8
14,5:-4, 4, -2, -12, 6, 2, -4, -4, 4, 10
14,5:-4, 4, -2, -12, 6, 2, -4, -4, 4, 12
14,5:-4, 4, -2, -12, 6, 2, -4, -4, 8, 8
11,7:-4, 4, -2, -12, 6, 2, -2, 14, -6, 8
13,-3:-4, 4, -2, -8, -12, -18, -18, -2, -2, 0
13,-3:-4, 4, -2, -8, -12, -18, -18, -2, -2, 2
13,-3:-4, 4, -2, -8, -12, -18, -18, -2, -2, 4
13,-3:-4, 4, -2, -8, -12, -18, -18, 2, 10, 12
13,-3:-4, 4, -2, -8, -12, -18, -18, 2, 10, 14
13,-3:-4, 4, -2, -8, -12, -18, -18, 2, 10, 16
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 0, 2
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 0, 12
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 4, 2
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 4, 4
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 4, 6
13,-3:-4, 4, -2, -8, -12, -18, -18, 6, 6, -2
9,2:-4, 4, -2, -8, -12, -18, -10, -2, -2, 0
11,-2:-4, 4, -2, -8, -12, -18, -8, -12, -2, 2
11,-2:-4, 4, -2, -8, -12, -18, -8, -12, -2, 4
11,-2:-4, 4, -2, -8, -12, -18, -8, -12, -2, 6
11,-2:-4, 4, -2, -8, -12, -18, -8, -12, 2, 2
16,4:-4, 4, -2, -8, -10, -18, -10, -10, 2, -20
16,4:-4, 4, -2, -8, -10, -18, -10, 2, -20, -10
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -14
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -12
7,6:-4, 4, -2, -8, -10, -12, 0, -12, -18, -10
17,14:-4, 4, -2, -8, -10, -10, -4, -14, -10, 2
17,14:-4, 4, -2, -8, -10, -10, -4, -14, 2, -10
13,-6:-4, 4, -2, -8, -10, -6, -2, 0, -14, -4
18,1:-4, 4, -2, -8, -10, -2, -14, -12, -4, -4
18,1:-4, 4, -2, -8, -10, -2, -14, -10, -12, -4
7,5:-4, 4, -2, -8, 0, 0, 2, 0, -4, -12
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 0
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 2
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, -4, 4
4,-2:-4, 4, -2, -8, 0, 0, 10, -14, 0, -4
4,-3:-4, 4, -2, -8, 2, 6, 6, 6, -2, -20
