-3,-3:-4, -6, -4, -10, 0
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 18
-3,-2:-4, -6, -6, 2, 8, 8
5,-6:-4, -6, 6, -2, 22, 16
5,-6:-4, -6, 6, -2, 22, 18
5,-6:-4, -6, 6, -2, 22, 20
2,-3:-4, 0, -12, 8, 8, 16
-3,0:-4, 0, -8, 6, 10, 0
0,-8:-4, 0, 4, 6, -18, -8
2,-3:-4, 0, 8, 8, 16, -12
2,-3:-4, 0, 8, 8, 16, -10
2,-3:-4, 0, 8, 8, 16, -8
5,-1:-4, 4, -8, -16, 2, -6
-4,6:6, 6, 8, -4, 4, -16
-4,6:6, 6, 8, -4, 4, -14
-4,6:6, 6, 8, -4, 4, -12
-1,-2:6, 6, 8, 6, 12, 2
10,5:-4, -12, -14, -4, -4, -6, 6
5,-6:-4, -12, 4, 6, 4, -2, 0
5,-6:-4, -12, 4, 6, 4, -2, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -6
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -10
-2,-2:-4, -6, -6, 0, -6, -6, 0
0,-3:-4, -6, 6, -8, -20, -6, 0
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -12
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 18
6,13:-4, 0, -16, 0, 10, 8, 0
2,-3:-4, 0, -12, 8, 8, 12, 14
2,-3:-4, 0, -12, 8, 8, 12, 16
2,-3:-4, 0, -12, 8, 8, 12, 18
2,-3:-4, 0, -12, 8, 8, 14, 18
4,12:-4, 0, 6, 2, -2, -10, -2
4,12:-4, 0, 6, 2, -2, -2, -10
4,12:-4, 0, 6, 2, -2, -2, -6
16,13:-4, 0, 8, -6, -12, -14, 6
2,-3:-4, 0, 8, 8, 16, -16, -14
2,-3:-4, 0, 8, 8, 16, -16, -12
2,-3:-4, 0, 8, 8, 16, -16, -10
2,14:-4, 2, 6, 0, 4, -10, 2
2,14:-4, 2, 6, 0, 4, -2, -2
2,14:-4, 2, 6, 0, 4, 0, -2
2,14:-4, 2, 6, 0, 4, 6, -4
4,-2:-4, 2, 6, 0, 14, -4, -6
-14,-4:-4, 2, 6, 10, 0, 14, 10
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -4
5,-6:-4, 4, -8, 6, -2, 14, -10
5,-6:-4, 4, -8, 6, -2, 14, -8
19,-12:-4, 4, -4, -10, -18, -28, -20
9,0:-4, 4, -2, -14, 6, 2, 6
0,0:6, -4, -4, -6, -4, -10, 0
8,-3:6, -4, -4, -6, 6, -2, 14
8,-3:6, -4, -4, -6, 6, -2, 16
8,-3:6, -4, -4, -6, 6, -2, 18
1,6:6, 6, -2, 10, 0, 18, 8
-1,3:6, 6, 2, -6, -6, -14, 10
-1,3:6, 6, 2, -6, -6, -14, 12
-1,3:6, 6, 2, -6, -6, -14, 14
-1,3:6, 6, 2, -6, -6, 10, -14
2,-2:6, 6, 2, -4, -8, 10, 2
-6,1:6, 6, 2, -2, -4, 20, 10
-4,6:6, 6, 8, -4, 4, -20, -18
-4,6:6, 6, 8, -4, 4, -20, -16
-4,6:6, 6, 8, -4, 4, -20, -14
0,-2:6, 6, 8, 8, 0, -6, -6
-9,-6:6, 6, -2, -4, 16, 6, -2, -14, -4, -20
-9,-6:6, 6, -2, -4, 16, 6, -2, -14, -4, -16
-9,-6:6, 6, -2, -4, 16, 6, -2, -8, -4, -20
-9,-6:6, 6, -2, -4, 16, 6, -2, -8, -4, -10
7,10:6, 6, -2, -2, -4, -8, -2, -14, -8, -6
7,10:6, 6, -2, -2, -4, -8, -2, -14, -8, -4
7,10:6, 6, -2, -2, -4, -8, -2, -14, -2, -6
7,10:6, 6, -2, -2, -4, -8, -2, -14, -2, -4
7,10:6, 6, -2, -2, -4, -8, -2, -14, -2, -2
-4,6:6, 6, -2, -2, -4, 8, -8, 4, -16, -8
-4,6:6, 6, -2, -2, -4, 8, -8, 4, -16, -6
-4,6:6, 6, -2, -2, -4, 8, -8, 4, -16, -4
-4,6:6, 6, -2, -2, -4, 8, 4, -16, -2, -18
-4,6:6, 6, -2, -2, -4, 8, 4, -16, -2, -8
13,0:6, 6, -2, -2, -4, 16, 0, -10, 16, 10
13,0:6, 6, -2, -2, -4, 16, 0, -10, 16, 12
13,0:6, 6, -2, -2, -4, 16, 0, -10, 16, 14
3,9:6, 6, -2, -2, -2, -6, 2, -4, 6, 16
-1,-2:6, 6, -2, -2, -2, -4, 6, 12, 2, -12
-1,-2:6, 6, -2, -2, -2, -4, 6, 12, 2, -2
-1,-2:6, 6, -2, -2, 8, -8, 6, 12, 2, -8
-1,-2:6, 6, -2, -2, 8, -8, 6, 12, 2, -6
-1,-2:6, 6, -2, -2, 8, -8, 6, 12, 2, -4
-1,-2:6, 6, -2, -2, 8, -2, 6, 12, 2, -18
-1,-2:6, 6, -2, -2, 8, -2, 6, 12, 2, -8
18,-9:6, 6, -2, -2, 8, -2, 10, -20, -10, -8
18,-9:6, 6, -2, -2, 8, -2, 10, -20, -10, -6
18,-9:6, 6, -2, -2, 8, -2, 10, -20, -10, -4
17,8:6, 6, -2, 4, 0, -12, -8, 10, 0, 4
17,8:6, 6, -2, 4, 0, -12, -8, 10, 0, 8
0,15:6, 6, -2, 4, 0, -4, -8, -2, 4, 6
0,15:6, 6, -2, 4, 0, -4, -8, -2, 4, 8
16,-6:6, 6, -2, 4, 0, -4, -4, 16, 0, -16
16,-6:6, 6, -2, 4, 0, -4, -4, 16, 0, -14
16,-6:6, 6, -2, 4, 0, -4, -4, 16, 0, -12
7,5:6, 6, -2, 4, 0, -2, 0, -6, 6, -2
7,5:6, 6, -2, 4, 0, -2, 0, -6, 6, 0
7,5:6, 6, -2, 4, 0, -2, 0, -6, 6, 2
14,4:6, 6, -2, 4, 0, 8, -8, 18, -6, 6
14,4:6, 6, -2, 4, 0, 8, -8, 18, -6, 14
14,4:6, 6, -2, 4, 0, 8, -8, 18, 6, -6
14,4:6, 6, -2, 4, 0, 8, -8, 18, 6, -4
2,8:6, 6, -2, 4, 0, 10, -8, 14, 2, 6
-2,14:6, 6, -2, 4, 0, 16, -8, -18, 0, 16
-2,14:6, 6, -2, 4, 0, 16, -8, -18, 16, 0
-2,14:6, 6, -2, 4, 0, 16, -8, 0, 16, -18
-2,14:6, 6, -2, 4, 0, 16, -8, 0, 16, -8
7,-6:6, 6, -2, 4, 8, 4, -6, -8, 4, -4
3,24:6, 6, -2, 4, 10, 12, 0, 30, 18, 24
4,14:6, 6, -2, 4, 10, 12, 20, 0, 0, 10
-6,14:6, 6, -2, 4, 10, 14, 2, 20, 10, 20
-6,14:6, 6, -2, 4, 10, 14, 20, 10, 20, 2
-6,14:6, 6, -2, 4, 10, 14, 20, 10, 20, 6
19,6:6, 6, -2, 4, 10, 16, 12, 0, 8, 14
19,6:6, 6, -2, 4, 10, 16, 12, 0, 8, 18
-10,20:6, 6, -2, 6, 12, 20, 30, 20, 20, 24
-8,19:6, 6, -2, 6, 14, 12, 24, 44, 18, 10
-8,19:6, 6, -2, 6, 14, 12, 24, 44, 18, 12
-8,19:6, 6, -2, 6, 14, 12, 24, 44, 18, 14
-11,14:6, 6, -2, 6, 14, 12, 34, 26, 12, 28
-11,14:6, 6, -2, 6, 14, 12, 34, 26, 28, 12
-11,14:6, 6, -2, 6, 14, 12, 34, 26, 28, 16
-13,22:6, 6, -2, 6, 14, 12, 34, 48, 38, 28
-13,22:6, 6, -2, 6, 14, 12, 34, 48, 38, 30
-2,14:6, 6, -2, 6, 16, 30, 12, 8, 26, 24
-2,14:6, 6, -2, 6, 16, 30, 12, 8, 26, 26
-2,14:6, 6, -2, 6, 16, 30, 12, 8, 26, 28
-2,14:6, 6, -2, 6, 16, 30, 12, 26, 24, 8
-10,19:6, 6, -2, 6, 18, 30, 18, 30, 36, 22
-10,20:6, 6, -2, 6, 20, 14, 12, 14, 30, 24
-10,20:6, 6, -2, 6, 20, 14, 12, 30, 24, 14
-10,20:6, 6, -2, 6, 20, 14, 16, 30, 24, 14
-10,20:6, 6, -2, 6, 20, 14, 16, 30, 24, 16
-10,20:6, 6, -2, 6, 20, 14, 16, 30, 24, 18
-26,13:6, 6, -2, 6, 22, 22, 30, 38, 34, 14
-2,18:6, 6, -2, 6, 28, 20, 10, 12, 20, 28
-2,18:6, 6, -2, 6, 28, 20, 10, 12, 24, 20
-4,10:6, 6, -2, 10, 2, 18, 8, -4, -4, 8
-4,10:6, 6, -2, 10, 2, 18, 8, -4, 4, 4
-4,10:6, 6, -2, 10, 2, 18, 8, -2, 0, 8
-4,10:6, 6, -2, 10, 2, 18, 8, -2, 8, 0
-4,10:6, 6, -2, 10, 2, 18, 8, 0, 2, -4
-4,10:6, 6, -2, 10, 2, 18, 8, 0, 2, -2
-4,10:6, 6, -2, 10, 2, 18, 8, 0, 2, 0
-4,10:6, 6, -2, 10, 2, 18, 8, 8, 4, 2
-4,10:6, 6, -2, 10, 2, 18, 8, 8, 4, 4
-3,8:6, 6, -2, 10, 2, 18, 8, 8, 6, 8
-4,10:6, 6, -2, 10, 2, 18, 8, 8, 8, 8
1,2:6, 6, -2, 10, 16, 8, -2, 8, 10, 4
0,-2:6, 6, -2, 10, 16, 8, 0, -6, -6, 18
0,-2:6, 6, -2, 10, 16, 8, 0, -6, 22, -6
-2,13:6, 6, -2, 10, 16, 8, 20, 10, 8, 6
-15,7:6, 6, -2, 10, 18, 12, 12, 10, 12, 22
0,10:6, 6, -2, 10, 18, 12, 22, 24, 30, 20
-6,16:6, 6, -2, 12, 0, 18, 20, 8, 16, 10
-6,16:6, 6, -2, 12, 0, 18, 20, 8, 16, 14
-6,37:6, 6, -2, 12, 0, 18, 28, 14, 4, 6
-6,37:6, 6, -2, 12, 0, 18, 28, 14, 4, 8
-6,37:6, 6, -2, 12, 0, 18, 28, 14, 4, 10
15,14:6, 6, -2, 12, 2, 8, 12, -8, 4, 4
8,12:6, 6, -2, 12, 2, 8, 12, 0, 0, -2
8,12:6, 6, -2, 12, 2, 8, 12, 0, 0, 0
8,12:6, 6, -2, 12, 2, 8, 12, 0, 0, 2
-3,11:6, 6, -2, 12, 2, 10, 8, 10, 4, 14
5,8:6, 6, -2, 12, 2, 10, 8, 20, 12, 28
5,8:6, 6, -2, 12, 2, 10, 8, 20, 12, 30
5,8:6, 6, -2, 12, 2, 10, 8, 20, 12, 32
-1,14:6, 6, -2, 12, 2, 16, 2, 14, 28, 18
-1,14:6, 6, -2, 12, 2, 16, 14, 28, 18, 2
12,-11:6, 6, -2, 12, 8, 0, -4, -8, -8, 10
7,8:6, 6, -2, 12, 8, 0, 4, 6, 14, 4
8,5:6, 6, -2, 12, 8, 4, 0, -4, 4, 10
-4,12:6, 6, -2, 12, 8, 4, 0, 6, 16, 0
-4,12:6, 6, -2, 12, 8, 4, 4, 6, 16, -4
-4,12:6, 6, -2, 12, 8, 4, 4, 6, 16, -2
-4,12:6, 6, -2, 12, 8, 4, 4, 6, 16, 0
0,-1:6, 6, -2, 12, 8, 16, 10, 4, 10, 4
10,7:6, 6, -2, 12, 10, 8, 0, 4, 4, 4
-3,11:6, 6, -2, 12, 10, 8, 10, 4, 14, 2
-3,11:6, 6, -2, 12, 10, 8, 10, 4, 14, 6
1,0:6, 6, -2, 12, 10, 14, 12, 2, 24, 2
18,3:6, 6, -2, 12, 10, 14, 22, 12, 20, 22
18,3:6, 6, -2, 12, 10, 14, 22, 12, 20, 32
18,3:6, 6, -2, 12, 10, 14, 22, 12, 22, 24
18,3:6, 6, -2, 12, 10, 14, 22, 12, 22, 26
18,3:6, 6, -2, 12, 10, 14, 22, 12, 22, 28
18,3:6, 6, -2, 12, 10, 14, 22, 12, 30, 12
18,3:6, 6, -2, 12, 10, 14, 22, 12, 30, 14
18,3:6, 6, -2, 12, 10, 14, 22, 12, 30, 16
-1,8:6, 6, -2, 14, 8, 0, -2, 12, 2, 2
2,3:6, 6, -2, 14, 8, 10, 8, 14, 0, 4
13,-4:6, 6, -2, 16, 0, -10, -16, -4, -4, -2
13,7:6, 6, -2, 16, 0, -4, -6, -12, -4, 10
7,-6:6, 6, -2, 16, 4, -6, -8, 4, -4, 12
7,-6:6, 6, -2, 16, 4, -6, -8, 4, -4, 14
7,-6:6, 6, -2, 16, 4, -6, -8, 4, -4, 16
-15,2:6, 6, 2, -8, -6, -6, 2, 10, 30, 20
-15,2:6, 6, 2, -8, -6, -6, 2, 30, 20, 10
-15,2:6, 6, 2, -8, -6, -6, 2, 30, 20, 12
-15,2:6, 6, 2, -8, -6, -6, 2, 30, 20, 14
-16,2:6, 6, 2, -8, 2, 10, 20, 14, 8, 18
-8,-1:6, 6, 2, -8, 2, 10, 20, 24, 16, 32
-8,-1:6, 6, 2, -8, 2, 10, 20, 24, 16, 34
-8,-1:6, 6, 2, -8, 2, 10, 20, 24, 16, 36
-1,1:6, 6, 2, -8, 10, 18, 0, -2, -2, 4
-10,12:6, 6, 2, -8, 10, 18, 0, 12, 16, 22
-10,12:6, 6, 2, -8, 10, 18, 0, 12, 16, 28
-10,12:6, 6, 2, -8, 10, 18, 0, 12, 16, 32
-13,-2:6, 6, 2, -8, 10, 18, 10, 14, 10, 20
-15,-12:6, 6, 2, -8, 10, 22, 8, 0, 0, 6
-5,-1:6, 6, 2, -6, -10, -18, -10, -12, -6, 10
-5,-1:6, 6, 2, -6, -10, -18, -10, -12, -6, 12
-5,-1:6, 6, 2, -6, -10, -18, -10, -12, -6, 14
-5,-1:6, 6, 2, -6, -10, -18, -10, -12, 10, -6
-5,-1:6, 6, 2, -6, -10, -18, -10, -12, 10, 4
-5,-1:6, 6, 2, -6, -10, -18, -10, -6, 10, -12
-5,-1:6, 6, 2, -6, -10, -18, -10, -6, 10, -8
-5,-1:6, 6, 2, -6, -10, -18, -10, -2, 8, 2
17,15:6, 6, 2, -6, -8, -12, 12, 8, 14, 24
17,15:6, 6, 2, -6, -8, -12, 12, 8, 14, 26
17,15:6, 6, 2, -6, -8, -12, 12, 8, 24, 14
17,15:6, 6, 2, -6, -8, -12, 12, 8, 24, 16
13,8:6, 6, 2, -6, -8, 2, 10, 4, -2, 10
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 4, 26
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 4, 28
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 4, 30
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 26, 4
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 26, 6
-1,3:6, 6, 2, -6, -6, -14, 8, -2, 26, 8
-1,3:6, 6, 2, -6, -6, -14, 8, 6, -2, 8
-1,3:6, 6, 2, -6, -6, -14, 8, 6, -2, 12
-1,3:6, 6, 2, -6, -6, -14, 8, 6, 8, 8
-1,3:6, 6, 2, -6, -6, -14, 8, 6, 8, 10
-1,3:6, 6, 2, -6, -6, -14, 8, 6, 12, -2
-1,3:6, 6, 2, -6, -6, -14, 8, 6, 12, 8
-1,3:6, 6, 2, -6, -6, -14, 8, 14, 14, 0
-1,3:6, 6, 2, -6, -6, -14, 8, 14, 14, 10
-1,3:6, 6, 2, -6, -6, -14, 18, 8, 18, 12
-1,3:6, 6, 2, -6, -6, -14, 18, 8, 18, 14
-1,3:6, 6, 2, -6, -6, -14, 18, 8, 18, 16
-1,3:6, 6, 2, -6, -6, -14, 18, 18, 20, 12
-1,3:6, 6, 2, -6, -6, -12, -14, -16, 10, -20
-1,3:6, 6, 2, -6, -6, -12, -14, -14, 10, -20
-1,3:6, 6, 2, -6, -6, -12, -14, -14, 10, -18
-1,3:6, 6, 2, -6, -6, -12, -14, -14, 10, -16
-1,3:6, 6, 2, -6, -6, -12, -12, -22, 10, -20
-1,3:6, 6, 2, -6, -6, -12, -12, -22, 10, -18
-1,3:6, 6, 2, -6, -6, -12, -12, -22, 10, -16
-1,3:6, 6, 2, -6, -6, -12, 10, -20, -16, -8
-1,3:6, 6, 2, -6, -6, -10, -20, -10, 10, -16
-1,3:6, 6, 2, -6, -6, -10, -20, -10, 10, -14
-1,3:6, 6, 2, -6, -6, -10, -20, -10, 10, -12
3,0:6, 6, 2, -6, -6, -10, 4, -22, 0, -20
3,0:6, 6, 2, -6, -6, -10, 4, -22, 0, -18
3,0:6, 6, 2, -6, -6, -10, 4, -22, 0, -12
3,0:6, 6, 2, -6, -6, -10, 4, -16, 0, -20
3,0:6, 6, 2, -6, -6, -10, 4, -16, 0, -18
3,0:6, 6, 2, -6, -6, -10, 4, -16, 0, -16
3,0:6, 6, 2, -6, -6, -10, 4, -14, 0, -12
10,-15:6, 6, 2, -6, -6, -10, 4, -12, -22, 4
3,0:6, 6, 2, -6, -6, -10, 4, -12, 0, -18
-1,3:6, 6, 2, -6, -6, -10, 10, -10, -8, -16
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -22, -12
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -22, -8
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -12, -12
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -12, -10
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -8, -22
-1,3:6, 6, 2, -6, -6, 10, -18, -14, -8, -12
-1,3:6, 6, 2, -6, -6, 10, -18, -6, -6, -20
-1,3:6, 6, 2, -6, -6, 10, -18, -6, -6, -10
10,6:6, 6, 2, -6, -4, -10, 6, 6, -4, 16
-25,7:6, 6, 2, -6, -4, 12, 8, 16, 28, 24
-25,7:6, 6, 2, -6, -4, 12, 8, 16, 28, 26
-8,-5:6, 6, 2, -6, 2, 0, 10, 6, -2, 6
10,14:6, 6, 2, -6, 4, -20, 0, 16, 16, 18
4,5:6, 6, 2, -6, 4, -18, 18, 14, 4, -4
1,4:6, 6, 2, -6, 4, -16, 14, 28, 20, 18
1,4:6, 6, 2, -6, 4, -16, 14, 28, 20, 22
4,5:6, 6, 2, -6, 4, -16, 16, 14, 4, 18
4,5:6, 6, 2, -6, 4, -16, 16, 14, 4, 20
4,5:6, 6, 2, -6, 4, -16, 16, 14, 4, 22
4,5:6, 6, 2, -6, 4, -4, 18, 14, 4, -18
4,5:6, 6, 2, -6, 4, -4, 18, 14, 4, -8
-3,10:6, 6, 2, -6, 8, 16, 18, 0, -4, -10
-3,10:6, 6, 2, -6, 8, 16, 18, 0, -4, -2
6,-1:6, 6, 2, -6, 8, 16, 18, 0, -4, 10
6,-1:6, 6, 2, -6, 8, 16, 18, 0, -4, 18
-3,10:6, 6, 2, -6, 8, 16, 18, 0, 2, -4
-3,10:6, 6, 2, -6, 8, 16, 18, 0, 2, 2
-3,10:6, 6, 2, -6, 8, 16, 18, 0, 2, 4
-3,10:6, 6, 2, -6, 8, 16, 18, 0, 6, 2
-3,10:6, 6, 2, -6, 8, 16, 18, 0, 6, 4
11,7:6, 6, 2, -6, 8, 16, 18, 0, 20, 14
11,-2:6, 6, 2, -6, 10, -8, 0, -10, -2, 8
11,-2:6, 6, 2, -6, 10, -8, 0, -10, -2, 12
11,-2:6, 6, 2, -6, 10, -8, 0, -10, 12, -2
11,-2:6, 6, 2, -6, 10, -8, 0, -10, 12, 2
5,2:6, 6, 2, -6, 10, 4, -10, 18, 4, 20
5,2:6, 6, 2, -6, 10, 4, -10, 18, 4, 22
5,2:6, 6, 2, -6, 10, 4, -10, 18, 4, 24
5,2:6, 6, 2, -6, 10, 4, -10, 18, 20, 4
7,-8:6, 6, 2, -6, 10, 10, -20, -12, 6, 10
7,-8:6, 6, 2, -6, 10, 10, -20, -12, 6, 12
7,-8:6, 6, 2, -6, 10, 10, -20, -12, 6, 14
14,5:6, 6, 2, -4, -8, -8, 0, 4, 0, 10
-9,-8:6, 6, 2, -4, -8, -4, -2, 0, 14, 8
0,5:6, 6, 2, -4, -8, -4, 12, -6, -10, -8
0,5:6, 6, 2, -4, -8, -4, 12, -6, -10, -6
0,5:6, 6, 2, -4, -8, -4, 12, -6, -10, -4
14,5:6, 6, 2, -4, -8, 0, 4, 2, 2, 14
0,2:6, 6, 2, -4, -8, 0, 6, 6, 2, 10
0,2:6, 6, 2, -4, -8, 0, 6, 6, 2, 12
0,2:6, 6, 2, -4, -8, 0, 6, 6, 2, 14
0,2:6, 6, 2, -4, -8, 0, 10, 10, 2, 14
0,2:6, 6, 2, -4, -8, 0, 10, 10, 2, 16
0,2:6, 6, 2, -4, -8, 0, 10, 10, 2, 18
0,2:6, 6, 2, -4, -8, 8, 6, 2, 22, 24
0,2:6, 6, 2, -4, -8, 8, 6, 2, 22, 26
0,2:6, 6, 2, -4, -8, 8, 6, 2, 24, 18
0,2:6, 6, 2, -4, -8, 8, 8, 12, 2, 12
0,2:6, 6, 2, -4, -8, 8, 8, 12, 2, 16
0,2:6, 6, 2, -4, -8, 8, 16, 2, 8, 8
0,2:6, 6, 2, -4, -8, 8, 16, 2, 10, 6
0,2:6, 6, 2, -4, -8, 8, 16, 2, 10, 16
0,2:6, 6, 2, -4, -8, 8, 16, 2, 12, 10
0,2:6, 6, 2, -4, -8, 8, 16, 2, 12, 12
0,2:6, 6, 2, -4, -8, 8, 16, 2, 12, 14
0,2:6, 6, 2, -4, -8, 8, 16, 2, 18, 16
16,8:6, 6, 2, -4, -6, -10, 2, 12, 0, 10
16,8:6, 6, 2, -4, -6, -10, 2, 12, 0, 14
0,8:6, 6, 2, -4, -6, -8, -2, 12, 14, 8
14,5:6, 6, 2, -4, -6, -8, 0, 4, 10, 8
14,5:6, 6, 2, -4, -6, -8, 0, 4, 12, 2
14,5:6, 6, 2, -4, -6, -8, 0, 4, 12, 4
-11,7:6, 6, 2, -4, -6, -8, 4, 6, 8, 18
7,18:6, 6, 2, -4, -6, -2, -2, 8, 10, 20
7,18:6, 6, 2, -4, -6, -2, -2, 8, 10, 22
-1,11:6, 6, 2, -4, -6, -2, 2, 4, 8, 2
0,8:6, 6, 2, -4, -6, -2, 12, 14, 8, -8
14,5:6, 6, 2, -4, -6, 0, 4, 0, 12, 2
14,5:6, 6, 2, -4, -6, 0, 4, 12, 10, 0
18,8:6, 6, 2, -4, -6, 4, -6, -4, 12, 0
4,-5:6, 6, 2, -4, -6, 10, 14, 0, -6, 4
4,-5:6, 6, 2, -4, -6, 10, 14, 0, -6, 6
6,12:6, 6, 2, -4, -6, 12, 12, 4, 8, 14
4,-6:6, 6, 2, -4, -2, -8, 12, 14, -10, -10
5,11:6, 6, 2, -4, -2, -4, -2, 8, 6, 10
-1,6:6, 6, 2, -4, -2, 2, -2, 2, 8, -6
-2,9:6, 6, 2, -4, -2, 8, -4, 0, -6, -4
-1,10:6, 6, 2, -4, -2, 8, -4, 8, 24, 14
-6,7:6, 6, 2, -4, -2, 12, 4, -6, 4, 6
-6,7:6, 6, 2, -4, -2, 12, 4, -6, 4, 10
-6,7:6, 6, 2, -4, -2, 12, 4, -6, 6, 4
-6,7:6, 6, 2, -4, -2, 12, 4, -6, 6, 6
2,5:6, 6, 2, -4, 0, -6, -12, -10, 8, 6
14,5:6, 6, 2, -4, 0, 4, 0, 10, 8, 2
14,5:6, 6, 2, -4, 0, 4, 0, 10, 16, 14
14,5:6, 6, 2, -4, 0, 4, 0, 10, 16, 16
14,5:6, 6, 2, -4, 0, 4, 0, 10, 16, 18
14,5:6, 6, 2, -4, 0, 4, 0, 14, 0, 0
14,5:6, 6, 2, -4, 0, 4, 0, 14, 2, 8
14,5:6, 6, 2, -4, 0, 4, 0, 14, 4, 4
14,5:6, 6, 2, -4, 0, 4, 0, 14, 4, 6
14,5:6, 6, 2, -4, 0, 4, 0, 14, 10, 8
14,5:6, 6, 2, -4, 0, 4, 2, 2, 8, 0
14,5:6, 6, 2, -4, 0, 4, 2, 2, 14, 6
14,5:6, 6, 2, -4, 0, 4, 4, 6, 6, 8
14,5:6, 6, 2, -4, 0, 4, 4, 6, 6, 10
14,5:6, 6, 2, -4, 0, 4, 4, 6, 6, 12
14,5:6, 6, 2, -4, 0, 4, 12, 8, 0, 10
14,5:6, 6, 2, -4, 0, 4, 12, 10, 0, 8
14,5:6, 6, 2, -4, 0, 4, 12, 10, 0, 10
14,5:6, 6, 2, -4, 0, 4, 12, 10, 6, 0
-1,-5:6, 6, 2, -4, 2, 12, 16, -2, 0, -8
-2,0:6, 6, 2, -4, 4, -4, -4, -12, -2, 10
-2,0:6, 6, 2, -4, 4, -4, -4, -12, -2, 12
-2,0:6, 6, 2, -4, 4, -4, -4, -12, -2, 14
-2,0:6, 6, 2, -4, 4, -4, -4, -12, 10, -2
-1,-6:6, 6, 2, -4, 4, 2, -2, 6, 8, -8
-6,3:6, 6, 2, -4, 4, 2, 8, 6, -4, -10
-4,6:6, 6, 2, -4, 6, 6, 0, 14, 16, 4
12,4:6, 6, 2, -4, 8, 8, 8, -6, 16, 2
1,8:6, 6, 2, -4, 8, 8, 8, 20, 10, -2
6,3:6, 6, 2, -4, 10, -2, -2, 0, 0, 8
-3,24:6, 6, 2, -4, 10, 4, 2, -2, -2, 8
-3,24:6, 6, 2, -4, 10, 4, 2, 0, -6, 8
6,3:6, 6, 2, -4, 10, 6, -2, 10, 0, 8
6,3:6, 6, 2, -4, 10, 6, -2, 10, 0, 12
7,-5:6, 6, 2, -4, 10, 14, 10, 12, 10, 10
7,-5:6, 6, 2, -4, 10, 14, 10, 12, 10, 12
7,-5:6, 6, 2, -4, 10, 14, 10, 12, 10, 14
-10,-9:6, 6, 2, -4, 10, 16, 14, 0, 8, 4
-3,11:6, 6, 2, -4, 12, 8, 6, -2, 12, -8
-3,11:6, 6, 2, -4, 12, 8, 6, -2, 12, -6
-3,11:6, 6, 2, -4, 12, 8, 6, -2, 12, -4
-4,15:6, 6, 2, -2, -8, 10, 10, 18, 14, 20
8,9:6, 6, 2, -2, -2, -10, -6, 10, 12, 12
24,2:6, 6, 2, -2, -2, -4, 16, 4, -2, -12
5,1:6, 6, 2, -2, -2, 2, -10, 10, 4, -4
-1,0:6, 6, 2, -2, -2, 2, 10, 14, 4, -4
-1,0:6, 6, 2, -2, -2, 2, 10, 14, 4, 0
-9,4:6, 6, 2, -2, -2, 12, 14, -2, 16, 16
-1,0:6, 6, 2, -2, -2, 12, 14, 10, 4, -6
-1,0:6, 6, 2, -2, -2, 12, 14, 10, 4, -4
13,11:6, 6, 2, -2, 6, 6, -2, 2, -4, 8
2,-7:6, 6, 2, -2, 6, 18, 18, 10, 28, -8
2,-7:6, 6, 2, -2, 6, 18, 18, 20, -8, 8
-8,14:6, 6, 2, -2, 8, 14, 4, 0, 12, 22
14,-11:6, 6, 2, -2, 10, -4, 0, -8, -22, -10
14,-11:6, 6, 2, -2, 10, -4, 0, -8, -22, -6
14,-11:6, 6, 2, -2, 10, -4, 0, -8, -10, -22
14,-11:6, 6, 2, -2, 10, -4, 0, -8, -10, -12
-16,-4:6, 6, 2, -2, 10, 14, -4, 2, 0, 16
-16,-4:6, 6, 2, -2, 10, 14, -4, 2, 16, 0
-16,-4:6, 6, 2, -2, 10, 14, -4, 2, 16, 2
-16,-4:6, 6, 2, -2, 10, 14, 4, 18, 16, 18
-16,-4:6, 6, 2, -2, 10, 14, 18, 16, 18, 4
