10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
24,1:-4, -14, -12, 14, -12, -14, -16, -28
4,3:-4, -14, -8, 10, 10, 8, 6, -6
-9,5:-4, -14, -8, 20, 12, 26, 26, 30
11,3:-4, -14, 14, -2, -10, 4, 4, 8
10,6:-4, -12, -14, -4, -4, -6, 6, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 0
5,-13:-4, -6, -14, 6, -2, -16, -12, -4
5,-13:-4, -6, -14, 6, -2, -16, -12, 0
5,-13:-4, -6, -14, 6, -2, -16, -4, -12
18,-11:-4, -6, -8, -20, -20, -20, -22, -34
3,-7:-4, -6, -8, -10, -2, -8, -2, -8
-3,-5:-4, -6, 0, -2, -30, -4, -12, -4
-3,-5:-4, -6, 0, -2, -30, -4, -12, 2
17,-1:-4, -6, 0, -2, -14, -20, -28, -20
17,-1:-4, -6, 0, -2, -14, -20, -28, -14
0,-2:-4, -6, 6, -8, -12, -14, 0, 4
0,-2:-4, -6, 6, -8, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, 0, 4, -12
5,-5:-4, -6, 6, -2, -4, 12, 10, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 18
-4,5:-4, -6, 6, 0, -8, -4, 0, 14
8,-4:-4, 2, 2, -8, -14, 0, 0, 4
4,-6:-4, 2, 6, 0, 14, -16, -8, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -10
10,-5:-4, 4, 4, -6, 4, -8, -20, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 20
10,-5:-4, 4, 4, 4, 6, -8, -20, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 14
8,-2:-4, 4, 6, 6, -4, -16, -2, -2
8,-2:-4, 4, 6, 6, -4, -2, -2, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 18
8,-2:6, -4, -4, -6, 6, -2, 14, -4
10,6:6, -4, -4, 4, 4, 4, -14, 8
10,6:6, -4, -4, 4, 4, 4, 8, -14
16,1:6, -4, 6, -4, -4, -6, -8, -20
3,3:6, -4, 6, 6, -2, 12, 12, 16
9,6:6, 6, -4, 0, 10, 6, 4, -8
6,6:6, 6, -2, -4, 12, 12, 16, 0
16,9:6, 6, 16, -16, 4, 2, 0, -12
-1,-1:6, 6, 8, -4, -8, 2, 10, 6, 14, 6, 0
11,4:6, 6, 8, -4, -8, 16, 4, 4, 2, 0, -12
17,-2:6, 6, 8, -4, -2, -8, -8, -10, -12, -24, 6
17,-2:6, 6, 8, -4, -2, -8, -8, -10, -12, -24, 16
22,9:6, 6, 8, -4, -2, 10, 4, 6, 8, 0, 16
-4,2:6, 6, 8, -4, -2, 10, 4, 18, 18, 22, -4
-4,2:6, 6, 8, -4, -2, 10, 4, 18, 18, 22, -2
-4,2:6, 6, 8, -4, -2, 10, 4, 18, 18, 22, 0
-3,2:6, 6, 8, -4, -2, 10, 20, 12, 16, 8, 12
-3,2:6, 6, 8, -4, -2, 10, 20, 12, 16, 8, 22
-3,2:6, 6, 8, -4, -2, 10, 20, 12, 16, 22, 8
-3,2:6, 6, 8, -4, -2, 10, 20, 12, 16, 22, 10
2,7:6, 6, 8, -4, 2, -12, 8, 10, 20, 22, 0
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 10, 8, 16
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 18, 20, 14
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 18, 20, 16
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 18, 20, 18
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 22, 32, 26
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 22, 32, 28
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 22, 32, 30
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 24, 14, 16
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 24, 14, 18
-8,7:6, 6, 8, -4, 2, 10, -12, 18, 24, 14, 20
-3,1:6, 6, 8, -4, 2, 10, 4, -8, 20, 10, 26
-3,1:6, 6, 8, -4, 2, 10, 4, -8, 20, 10, 36
-4,2:6, 6, 8, -4, 2, 10, 4, 18, 18, 22, -10
-4,2:6, 6, 8, -4, 2, 10, 4, 18, 18, 22, 0
15,-16:6, 6, 8, -4, 4, -20, 8, -20, -22, -24, -36
-24,-19:6, 6, 8, -4, 4, -10, -20, -14, 10, -6, -2
-24,-19:6, 6, 8, -4, 4, -10, -20, -14, 10, -6, 0
-24,-19:6, 6, 8, -4, 4, -10, -20, -14, 10, 18, -6
-24,-19:6, 6, 8, -4, 4, -10, -20, -14, 10, 18, 0
2,-14:6, 6, 8, -4, 4, -10, -18, -4, -4, 0, 8
2,-14:6, 6, 8, -4, 4, -10, -18, -4, -4, 0, 16
2,-14:6, 6, 8, -4, 4, -10, -18, -4, -4, 8, 0
0,7:6, 6, 8, -4, 10, -8, 14, -2, 20, 22, 18
-2,7:6, 6, 8, -4, 10, -2, 10, 24, 18, 16, 4
-2,7:6, 6, 8, -4, 10, 10, 24, 18, 16, 4, -2
1,3:6, 6, 8, -4, 10, 14, 6, -6, 6, 8, 26
-13,9:6, 6, 8, -4, 10, 14, 8, 12, 20, 22, 14
2,10:6, 6, 8, -4, 10, 20, 22, 12, 4, 2, 0
5,8:6, 6, 8, 2, 10, 2, 6, 16, 12, 10, -2
2,8:6, 6, 8, 2, 10, 4, 2, 18, 18, 22, 6
12,11:6, 6, 8, 2, 10, 22, -10, 10, 8, 6, -6
14,-9:6, 6, 8, 2, 10, 22, 12, -12, -14, -16, -28
-8,4:6, 6, 8, 10, 2, 10, 16, 10, 24, 24, 28
5,14:6, 6, 8, 10, 4, 4, 18, 22, 18, 16, 4
10,7:6, 6, 8, 10, 4, 14, 8, 6, 4, -8, 12
10,7:6, 6, 8, 10, 4, 14, 8, 6, 4, -8, 22
10,7:6, 6, 8, 10, 4, 14, 8, 6, 4, 22, -8
-3,19:6, 6, 8, 10, 4, 20, 16, -2, 26, 28, 8
0,1:6, 6, 8, 10, 4, 22, 22, 12, 10, 8, -4
4,6:6, 6, 8, 10, 12, 4, 6, 8, 10, 14, 30
4,6:6, 6, 8, 10, 12, 4, 6, 8, 10, 14, 38
4,6:6, 6, 8, 10, 12, 4, 6, 8, 10, 30, 14
4,6:6, 6, 8, 10, 12, 4, 6, 8, 10, 30, 22
4,6:6, 6, 8, 10, 12, 4, 6, 8, 16, 20, 12
12,3:6, 6, 8, 10, 12, 6, 2, 0, -2, -14, 12
12,3:6, 6, 8, 10, 12, 6, 2, 0, -2, -14, 22
12,3:6, 6, 8, 10, 12, 6, 2, 0, -2, 12, -14
-11,3:6, 6, 8, 10, 18, -2, 18, 30, 22, 20, 38
-11,3:6, 6, 8, 10, 18, -2, 18, 30, 22, 20, 40
-11,3:6, 6, 8, 10, 18, -2, 18, 30, 22, 20, 42
-11,3:6, 6, 8, 10, 18, -2, 18, 30, 22, 38, 20
-9,11:6, 6, 8, 10, 18, -2, 28, 28, 28, 10, 32
-9,11:6, 6, 8, 10, 18, -2, 28, 28, 28, 32, 10
-6,-4:6, 6, 8, 10, 18, 26, 26, 2, 6, 16, 8
-6,-4:6, 6, 8, 10, 18, 26, 26, 2, 6, 16, 10
-6,-4:6, 6, 8, 10, 18, 26, 26, 2, 6, 16, 12
-16,6:6, 6, 8, 10, 18, 26, 30, 10, 26, 24, 28
-9,11:6, 6, 8, 10, 18, 28, 28, 28, 10, 32, -2
-9,11:6, 6, 8, 10, 18, 28, 28, 28, 10, 32, 8
8,-4:6, 6, 8, 10, 20, 12, 22, 4, -10, -6, 2
8,-4:6, 6, 8, 10, 20, 12, 22, 4, -10, -6, 6
8,-4:6, 6, 8, 10, 20, 12, 22, 4, -10, 2, -6
20,8:6, 6, 14, 6, 0, -4, 16, 8, 14, 8, 10
18,16:6, 6, 14, 6, 0, -4, 16, 14, -4, -12, -4
18,16:6, 6, 14, 6, 0, -4, 16, 14, -4, -12, 2
-2,12:6, 6, 14, 6, 0, 0, 14, -14, 12, 4, 12
-2,12:6, 6, 14, 6, 0, 0, 14, -14, 12, 4, 18
13,8:6, 6, 14, 6, 0, 8, 4, 2, -10, 16, 6
16,5:6, 6, 14, 6, 4, 0, -2, -4, -16, 2, 6
16,5:6, 6, 14, 6, 4, 0, -2, -4, -16, 2, 16
16,5:6, 6, 14, 6, 4, 0, -2, -4, -16, 16, 2
16,5:6, 6, 14, 6, 4, 0, -2, -4, -16, 16, 6
14,5:6, 6, 14, 6, 6, 2, 0, 2, 0, -2, -14
14,5:6, 6, 14, 6, 6, 2, 2, 0, -2, -14, 0
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 10, 18
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 12, 10
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 12, 12
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 12, 14
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 16, 4
1,0:6, 6, 14, 6, 6, 12, -4, 6, 10, 16, 14
1,0:6, 6, 14, 6, 6, 12, -4, 6, 18, 18, 12
1,0:6, 6, 14, 6, 6, 12, -4, 6, 18, 18, 14
1,0:6, 6, 14, 6, 6, 12, -4, 6, 18, 18, 16
0,2:6, 6, 14, 6, 10, 8, 6, 18, 10, 8, 26
0,2:6, 6, 14, 6, 10, 8, 6, 18, 10, 8, 28
0,2:6, 6, 14, 6, 10, 8, 6, 18, 10, 8, 30
0,2:6, 6, 14, 6, 10, 8, 6, 18, 10, 26, 8
2,10:6, 6, 14, 6, 10, 8, 16, 16, 16, -2, 20
2,10:6, 6, 14, 6, 10, 8, 16, 16, 16, 20, -2
-5,7:6, 6, 14, 6, 10, 18, 18, 10, 24, 24, 28
11,-7:6, 6, 14, 6, 16, -2, -16, -12, -4, 4, -4
11,-7:6, 6, 14, 6, 16, -2, -16, -12, -4, 4, -2
11,-7:6, 6, 14, 6, 16, -2, -16, -12, -4, 4, 0
0,4:6, 6, 14, 10, -4, 6, 6, 12, 6, -2, 12
0,4:6, 6, 14, 10, -4, 6, 6, 12, 6, -2, 22
0,4:6, 6, 14, 10, -4, 6, 6, 12, 6, 22, -2
-10,7:6, 6, 14, 10, -4, 6, 6, 16, 4, 42, 28
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 0, 14
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 0, 18
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 14, 0
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 14, 10
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 16, 2
-1,-1:6, 6, 14, 10, -4, 6, 16, 12, 10, 16, 4
-7,5:6, 6, 14, 10, -4, 6, 16, 22, 16, 2, 6
8,1:6, 6, 14, 10, 4, -6, 16, 6, 10, -4, 6
8,1:6, 6, 14, 10, 4, -6, 16, 6, 10, -4, 8
8,1:6, 6, 14, 10, 4, -6, 16, 6, 10, 6, -4
8,1:6, 6, 14, 10, 4, -6, 16, 12, 24, 10, -10
8,1:6, 6, 14, 10, 4, -6, 16, 12, 24, 10, 0
-4,10:6, 6, 14, 10, 6, 6, 16, 8, 10, 4, 2
-4,10:6, 6, 14, 10, 6, 6, 16, 8, 10, 8, -4
-4,10:6, 6, 14, 10, 6, 6, 16, 8, 10, 8, 4
16,-1:6, 6, 14, 10, 10, 12, -6, -8, -10, -22, 0
16,-1:6, 6, 14, 10, 10, 12, -6, -8, -10, -22, 4
16,-1:6, 6, 14, 10, 10, 12, -6, -8, -10, 0, -22
6,22:6, 6, 14, 10, 16, 2, 16, 24, 24, 24, 28
1,7:6, 6, 14, 10, 16, 2, 18, 18, 12, 0, 22
1,7:6, 6, 14, 10, 16, 2, 18, 18, 12, 22, 0
10,11:6, 6, 14, 10, 16, 6, 8, 12, 10, 8, -4
11,9:6, 6, 16, -16, 4, 2, 14, 6, 4, 30, 24
11,9:6, 6, 16, -16, 4, 2, 14, 6, 4, 30, 26
11,9:6, 6, 16, -16, 4, 2, 14, 6, 4, 30, 28
10,8:6, 6, 16, -16, 4, 10, 14, 8, 22, -8, -8
10,8:6, 6, 16, -16, 4, 10, 14, 8, 22, -8, -6
10,8:6, 6, 16, -16, 4, 10, 14, 8, 22, -8, -4
10,8:6, 6, 16, -16, 4, 10, 14, 8, 22, -4, -6
10,8:6, 6, 16, -16, 4, 10, 14, 8, 22, -4, -4
16,9:6, 6, 16, -8, -18, -8, 4, 2, 0, -12, -14
8,-6:6, 6, 16, -8, -8, -16, -2, -2, 2, 14, 8
8,-6:6, 6, 16, -8, -8, -16, -2, -2, 2, 14, 10
8,-6:6, 6, 16, -8, -8, -16, -2, -2, 2, 14, 12
9,-6:6, 6, 16, -8, -8, 0, -8, -8, 14, -14, -4
9,-6:6, 6, 16, -8, -8, 0, -8, -8, 14, -14, -2
9,-6:6, 6, 16, -8, -8, 0, -8, -8, 14, -14, 0
11,9:6, 6, 16, -8, 4, 2, 14, 6, 4, 22, -14
11,9:6, 6, 16, -8, 4, 2, 14, 6, 4, 22, -12
11,9:6, 6, 16, -8, 4, 2, 14, 6, 4, 22, -10
