6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 2, 6, 8
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 2, 6, 12
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 2, 8, 6
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 2, 8, 16
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 12, 16, 2
7,1:6, 6, -4, -4, 2, 10, 6, -12, -14, 12, 16, 4
7,1:6, 6, -4, -4, 2, 10, 6, -12, 2, 6, 8, -14
2,34:6, 6, -4, -4, 2, 10, 16, -8, 28, 28, 18, 26
-3,7:6, 6, -4, -4, 10, 14, 14, -8, 4, 16, 0, 6
-3,7:6, 6, -4, -4, 10, 14, 14, -8, 4, 16, 0, 8
-3,7:6, 6, -4, -4, 10, 14, 14, -8, 4, 16, 0, 10
2,-3:6, 6, -4, -4, 10, 16, 2, 0, 0, -8, 10, 14
2,-3:6, 6, -4, -4, 10, 16, 2, 0, 0, -8, 10, 16
2,-3:6, 6, -4, -4, 10, 16, 2, 0, 0, -8, 10, 18
7,11:6, 6, -4, -4, 16, -2, 10, 18, 16, 18, 6, 18
-8,20:6, 6, -4, -4, 16, -2, 16, 24, 24, 26, 14, 10
-4,24:6, 6, -4, -4, 16, -2, 24, 8, 24, 26, 14, 10
6,4:6, 6, -4, -4, 16, 10, 2, -2, 24, 14, 8, 0
-1,6:6, 6, -4, -4, 16, 16, 8, 2, 14, 26, 4, 16
-1,6:6, 6, -4, -4, 16, 16, 8, 2, 14, 26, 4, 18
-1,6:6, 6, -4, -4, 16, 16, 8, 2, 14, 26, 4, 20
-1,6:6, 6, -4, -4, 16, 16, 8, 2, 14, 26, 16, 4
-1,6:6, 6, -4, -4, 16, 16, 8, 2, 14, 26, 16, 6
5,24:6, 6, -4, 0, 10, -2, 4, 32, 24, 24, 34, 26
25,22:6, 6, -4, 0, 10, -2, 26, 10, 2, 2, 12, 4
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, -12, -8, 8
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, -12, -4, 8
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, -4, 8, -12
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, -4, 8, -10
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, -4, 8, -8
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, 8, -12, 0
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, 8, 0, -12
-4,15:6, 6, -4, 0, 10, 6, 18, 4, 0, 8, 10, -4
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 14, 24, 18
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 14, 24, 20
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 14, 24, 22
4,7:6, 6, -4, 0, 10, 6, 18, 22, 12, 24, 26, 18
-10,21:6, 6, -4, 0, 10, 6, 18, 22, 24, 26, 16, 18
22,15:6, 6, -4, 0, 10, 14, 12, 4, -2, -2, 8, 4
22,15:6, 6, -4, 0, 10, 14, 14, 4, -2, -2, 8, 0
5,25:6, 6, -4, 0, 10, 16, 16, 6, -2, 10, 10, 12
5,25:6, 6, -4, 0, 10, 16, 16, 6, -2, 10, 10, 14
5,25:6, 6, -4, 0, 10, 16, 16, 18, 6, -2, 12, 14
5,25:6, 6, -4, 0, 10, 16, 16, 18, 6, 10, -2, 28
5,25:6, 6, -4, 0, 10, 16, 16, 18, 6, 10, -2, 30
5,25:6, 6, -4, 0, 10, 16, 16, 18, 6, 10, 28, -2
5,25:6, 6, -4, 0, 10, 16, 16, 18, 6, 10, 28, 6
5,25:6, 6, -4, 0, 10, 16, 16, 18, 18, 6, -2, 10
3,17:6, 6, -4, 0, 16, -12, 8, 2, 10, 10, 0, 8
23,21:6, 6, -4, 0, 16, -8, 4, -14, -6, -6, -16, -8
3,17:6, 6, -4, 0, 16, 8, 2, 10, 10, 0, 8, -12
3,17:6, 6, -4, 0, 16, 8, 2, 10, 10, 0, 8, -4
-18,9:6, 6, -4, 2, 10, -2, 20, 26, 12, 10, 8, 26
-11,5:6, 6, -4, 2, 10, -2, 30, 20, 26, 26, 32, 28
5,25:6, 6, -4, 2, 10, 16, 16, 6, -2, 4, 12, 8
5,25:6, 6, -4, 2, 10, 16, 16, 6, -2, 4, 12, 10
5,25:6, 6, -4, 2, 10, 16, 16, 6, -2, 4, 12, 12
-5,4:6, 6, -2, -4, -4, -10, -18, -6, 14, 10, 10, 10
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 0, 6, 0
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 0, 6, 4
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 2, 2, 2
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 6, 6, 2
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 6, 6, 4
15,8:6, 6, -2, -4, -4, -10, -18, -2, 8, 6, 6, 6
-5,4:6, 6, -2, -4, -4, -10, -6, 14, 10, 10, 10, -18
-5,4:6, 6, -2, -4, -4, -10, -6, 14, 10, 10, 10, -14
15,8:6, 6, -2, -4, -4, -6, -4, -2, 8, 16, 6, 0
15,8:6, 6, -2, -4, -4, -6, -4, -2, 8, 16, 6, 2
15,8:6, 6, -2, -4, -4, -6, -4, -2, 8, 16, 6, 4
15,8:6, 6, -2, -4, -4, -6, -2, 8, 4, 6, 0, 10
15,8:6, 6, -2, -4, -4, -6, -2, 8, 4, 6, 0, 12
15,8:6, 6, -2, -4, -4, -6, -2, 8, 4, 6, 0, 14
15,8:6, 6, -2, -4, -4, -6, -2, 8, 4, 6, 4, 6
15,8:6, 6, -2, -4, -4, -6, -2, 8, 6, 6, 8, 0
-5,20:6, 6, -2, -4, -4, -6, 14, 8, 10, 4, 6, 40
3,1:6, 6, -2, -4, -4, -2, -2, -8, 0, 4, 18, 10
3,1:6, 6, -2, -4, -4, -2, -2, -8, 0, 4, 18, 20
-1,4:6, 6, -2, -4, -4, 4, 0, 8, 0, 2, -4, 6
-1,4:6, 6, -2, -4, -4, 4, 0, 8, 0, 2, 6, -4
-1,4:6, 6, -2, -4, -4, 4, 0, 10, 2, 0, 6, -2
6,3:6, 6, -2, -4, -4, 6, 2, 2, 6, 12, 6, 10
6,3:6, 6, -2, -4, -4, 6, 2, 2, 6, 12, 6, 20
6,3:6, 6, -2, -4, -4, 6, 2, 2, 6, 12, 20, 6
6,3:6, 6, -2, -4, -4, 6, 2, 2, 6, 12, 20, 10
-12,2:6, 6, -2, -4, -4, 6, 6, 12, 0, -4, -4, 4
-12,2:6, 6, -2, -4, -4, 6, 6, 12, 0, -4, -4, 6
-12,2:6, 6, -2, -4, -4, 6, 6, 12, 0, -4, 6, -4
-12,2:6, 6, -2, -4, -4, 6, 6, 12, 0, -4, 6, -2
-12,2:6, 6, -2, -4, -4, 6, 6, 12, 0, -4, 6, 0
12,17:6, 6, -2, -4, -4, 12, -8, 18, 10, 10, 20, 12
-6,8:6, 6, -2, -4, -4, 14, 8, 10, 4, 10, 12, 4
-7,12:6, 6, -2, -4, -2, -4, -4, -12, -14, 10, 10, 6
-7,12:6, 6, -2, -4, -2, -4, -4, -12, 10, 10, 6, -14
-7,12:6, 6, -2, -4, -2, -4, -4, -12, 10, 10, 6, -4
6,16:6, 6, -2, -4, -2, 10, -2, 6, 14, 26, 12, -12
27,14:6, 6, -2, -4, -2, 10, 2, 0, -8, -8, 2, -6
15,16:6, 6, -2, -4, 4, -2, 18, 14, 6, 6, 16, 8
4,34:6, 6, -2, -4, 4, 8, 2, -8, 26, 26, 16, 24
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -12, -4
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -12, -2
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -12, 0
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -2, -12
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -2, -10
-2,18:6, 6, -2, -4, 12, -2, -8, -8, 10, -18, -2, -8
-5,17:6, 6, -2, -4, 12, 2, 6, 18, 20, 8, 4, 10
6,1:6, 6, -2, -4, 12, 2, 18, 8, 8, 12, -4, 2
13,18:6, 6, -2, -4, 12, 2, 18, 10, 10, 20, -12, 18
13,18:6, 6, -2, -4, 12, 2, 18, 10, 10, 20, -12, 28
13,18:6, 6, -2, -4, 12, 2, 18, 10, 10, 20, 28, -12
-3,7:6, 6, -2, -4, 12, 12, 14, 4, -8, -8, 0, 6
-3,7:6, 6, -2, -4, 12, 12, 14, 4, -8, -8, 0, 8
-3,7:6, 6, -2, -4, 12, 12, 14, 4, -8, -8, 0, 10
7,21:6, 6, -2, -4, 14, -8, 2, 10, 10, 0, 8, 6
9,8:6, 6, -2, -4, 14, -8, 4, 10, 4, 4, 14, 6
39,10:6, 6, -2, -4, 16, -10, 0, -16, -24, -24, -14, -22
13,17:6, 6, -2, -4, 16, -2, -8, -8, 0, 0, -10, -2
19,8:6, 6, -2, -4, 16, -2, 2, -6, -6, 4, -2, 2
19,8:6, 6, -2, -4, 16, -2, 2, -6, -6, 4, -2, 12
19,8:6, 6, -2, -4, 16, -2, 2, -6, -6, 4, 12, -2
19,8:6, 6, -2, -4, 16, -2, 2, -6, -6, 4, 12, 2
1,7:6, 6, -2, -4, 16, -2, 2, 4, -8, -12, -12, -4
1,7:6, 6, -2, -4, 16, -2, 2, 4, -8, -12, -12, -2
1,7:6, 6, -2, -4, 16, -2, 2, 4, -8, -12, -2, -12
1,7:6, 6, -2, -4, 16, -2, 2, 4, -8, -12, -2, -10
1,7:6, 6, -2, -4, 16, -2, 2, 4, -8, -12, -2, -8
22,5:6, 6, -2, -4, 16, 2, -6, -12, -12, -2, -8, -4
22,5:6, 6, -2, -4, 16, 2, -6, -12, -12, -2, -8, 6
22,5:6, 6, -2, -4, 16, 2, -6, -12, -12, -2, 6, -8
22,5:6, 6, -2, -4, 16, 2, -6, -12, -12, -2, 6, -4
4,4:6, 6, -2, -4, 16, 2, -6, -2, -14, -18, -18, -10
4,4:6, 6, -2, -4, 16, 2, -6, -2, -14, -18, -18, -8
4,4:6, 6, -2, -4, 16, 2, -6, -2, -14, -18, -8, -18
4,4:6, 6, -2, -4, 16, 2, -6, -2, -14, -18, -8, -16
4,4:6, 6, -2, -4, 16, 2, -6, -2, -14, -18, -8, -14
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 6, 14
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 8, 6
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 8, 8
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 8, 10
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 12, 0
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 6, 12, 10
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 14, 14, 8
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 14, 14, 10
15,8:6, 6, -2, -2, -4, 8, 4, -16, 12, 14, 14, 12
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 14, 22
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 16, 14
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 16, 16
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 16, 18
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 20, 8
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 14, 20, 18
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 22, 22, 16
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 22, 22, 18
15,8:6, 6, -2, -2, -4, 8, 4, -16, 14, 22, 22, 20
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -18, -8, -14
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -18, -8, -12
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -18, -8, -10
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -16, -8, -6, -14
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -8, -14, -8, -6
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -8, -14, -8, -4
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -8, -14, -8, -2
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -8, -4, 0, -12
-3,7:6, 6, -2, -2, -4, 14, -8, -10, -8, -4, 0, -10
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -12, 8, 0, 8
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -12, 8, 0, 10
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -12, 8, 0, 12
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -4, -2, 0, -10
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -4, -2, 0, -8
-3,7:6, 6, -2, -2, -4, 14, -8, -2, -4, -2, 0, -6
8,2:6, 6, -2, -2, -2, -10, 6, -6, -16, -6, 2, 6
8,2:6, 6, -2, -2, -2, -10, 6, -6, -16, -6, 2, 16
8,2:6, 6, -2, -2, -2, -10, 6, -6, -16, -6, 16, 2
8,2:6, 6, -2, -2, -2, -10, 6, -6, -16, -6, 16, 6
8,2:6, 6, -2, -2, -2, -10, 6, -6, -16, 16, 6, -6
17,14:6, 6, -2, -2, -2, -6, 8, 2, 2, 12, 4, 6
17,14:6, 6, -2, -2, -2, -6, 8, 2, 2, 12, 4, 16
17,14:6, 6, -2, -2, -2, -6, 8, 2, 2, 12, 6, 8
17,14:6, 6, -2, -2, -2, -6, 16, 8, 2, 2, 12, 4
12,22:6, 6, -2, -2, -2, 6, 6, 16, -4, -12, 4, -4
12,22:6, 6, -2, -2, -2, 6, 6, 16, -4, -12, 4, -2
12,22:6, 6, -2, -2, -2, 6, 6, 16, -4, -12, 4, 0
-3,7:6, 6, -2, -2, 8, -2, -20, -14, -4, -8, -12, -14
-3,7:6, 6, -2, -2, 8, -2, -20, -4, -8, 2, 0, 2
-3,7:6, 6, -2, -2, 8, -2, -20, -4, -8, 2, 0, 4
-3,7:6, 6, -2, -2, 8, -2, -20, -4, -8, 2, 0, 6
27,2:6, 6, -2, -2, 8, -2, 0, -14, -20, -20, -10, -18
15,8:6, 6, -2, -2, 8, 16, 4, 4, 4, 6, 0, 4
15,8:6, 6, -2, -2, 8, 16, 4, 4, 4, 6, 0, 14
15,8:6, 6, -2, -2, 8, 16, 4, 4, 4, 6, 14, 0
15,8:6, 6, -2, -2, 8, 16, 4, 4, 4, 6, 14, 4
11,5:6, 6, -2, -2, 14, 10, -4, 16, 22, 24, 28, 6
1,27:6, 6, -2, -2, 14, 10, 16, 22, 22, 24, 12, 16
0,5:6, 6, -2, 4, 8, 2, 12, 8, 20, 24, 14, 20
0,5:6, 6, -2, 4, 8, 2, 12, 8, 20, 24, 14, 22
0,5:6, 6, -2, 4, 8, 2, 12, 8, 20, 24, 14, 24
0,5:6, 6, -2, 4, 8, 2, 12, 8, 20, 24, 20, 14
0,5:6, 6, -2, 4, 8, 2, 12, 8, 20, 24, 20, 16
1,23:6, 6, -2, 4, 8, 2, 12, 18, 18, 8, 0, 10
1,23:6, 6, -2, 4, 8, 2, 12, 18, 18, 8, 0, 14
1,23:6, 6, -2, 4, 8, 2, 12, 18, 18, 8, 14, 0
1,23:6, 6, -2, 4, 8, 2, 12, 18, 18, 8, 14, 10
8,14:6, 6, -2, 4, 8, 4, -6, 2, 2, -8, 0, 16
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -22, -12, -8
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -22, -12, -4
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -22, -8, -12
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -12, -24, -2
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -12, -2, -24
-3,5:6, 6, -2, 4, 8, 4, 12, -6, -8, -12, -2, -14
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 12, 12, 16
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 12, 12, 18
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 14, 16
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 14, 26
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 18, 16
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 18, 18
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 18, 20
-1,3:6, 6, -2, 4, 8, 4, 12, 8, 4, 20, 20, 12
23,12:6, 6, -2, 4, 8, 8, 0, -6, -6, 4, -2, 2
23,12:6, 6, -2, 4, 8, 8, 0, -6, -6, 4, -2, 12
23,12:6, 6, -2, 4, 8, 8, 0, -6, -6, 4, 12, -2
23,12:6, 6, -2, 4, 8, 8, 0, -6, -6, 4, 12, 2
5,11:6, 6, -2, 4, 8, 8, 0, 4, -8, -12, -12, -4
5,11:6, 6, -2, 4, 8, 8, 0, 4, -8, -12, -12, -2
5,11:6, 6, -2, 4, 8, 8, 0, 4, -8, -12, -2, -12
5,11:6, 6, -2, 4, 8, 8, 0, 4, -8, -12, -2, -10
5,11:6, 6, -2, 4, 8, 8, 0, 4, -8, -12, -2, -8
11,25:6, 6, -2, 4, 10, 2, 14, 2, 10, 10, 0, 8
17,16:6, 6, -2, 4, 10, 12, 4, 4, 2, 14, 12, 14
17,16:6, 6, -2, 4, 10, 12, 4, 4, 14, 6, 8, 6
17,16:6, 6, -2, 4, 10, 12, 4, 4, 14, 6, 16, 6
17,16:6, 6, -2, 4, 10, 12, 4, 4, 14, 8, 6, 12
17,16:6, 6, -2, 4, 10, 12, 4, 4, 14, 8, 6, 22
7,27:6, 6, -2, 12, 0, 6, 8, 8, 16, 16, 6, 14
13,18:6, 6, -2, 12, 0, 6, 18, 10, 10, 20, 28, 14
13,18:6, 6, -2, 12, 0, 6, 18, 10, 10, 20, 28, 18
-5,17:6, 6, -2, 12, 0, 6, 18, 20, 8, 4, 4, 12
-5,17:6, 6, -2, 12, 0, 6, 18, 20, 8, 4, 4, 14
-5,17:6, 6, -2, 12, 0, 6, 18, 20, 8, 4, 14, 4
-5,17:6, 6, -2, 12, 0, 6, 18, 20, 8, 4, 14, 6
-5,17:6, 6, -2, 12, 0, 6, 18, 20, 8, 4, 14, 8
7,27:6, 6, -2, 12, 0, 8, 8, 16, 16, 6, 14, 6
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 14, 16, 18
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 14, 16, 20
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 14, 16, 22
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 20, 20, 14
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 20, 20, 16
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 20, 20, 18
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 26, 36, 26
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 26, 36, 28
5,10:6, 6, -2, 12, 2, 10, 8, 20, 24, 26, 36, 30
6,28:6, 6, -2, 12, 2, 10, 18, 18, 8, 0, 12, 16
6,28:6, 6, -2, 12, 2, 10, 18, 18, 20, 20, 8, 12
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, -2, 14, 0
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, -2, 14, 2
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, -2, 14, 4
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, 2, 22, 16
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, 2, 22, 18
1,6:6, 6, -2, 12, 12, 14, 16, 14, 24, 2, 22, 20
-6,8:6, 6, -2, 14, 8, -4, 10, 4, -2, 10, 2, 12
-6,8:6, 6, -2, 14, 8, -4, 10, 4, -2, 10, 12, -4
-6,8:6, 6, -2, 14, 8, -4, 10, 4, -2, 10, 12, -2
-6,8:6, 6, -2, 14, 8, -4, 10, 4, -2, 10, 12, 0
-6,8:6, 6, -2, 14, 8, -4, 10, 4, 2, 10, 12, -10
-6,8:6, 6, -2, 14, 8, -4, 10, 4, 2, 10, 12, 0
9,15:6, 6, -2, 14, 8, -4, 12, 2, 2, -8, 0, 14
9,15:6, 6, -2, 14, 8, -4, 12, 2, 2, -8, 14, 0
-3,7:6, 6, -2, 14, 8, -2, 2, -4, -8, -8, 0, 6
-3,7:6, 6, -2, 14, 8, -2, 2, -4, -8, -8, 0, 16
8,4:6, 6, -2, 14, 8, 0, -2, 18, 10, 16, 8, 8
8,4:6, 6, -2, 14, 8, 0, -2, 18, 10, 16, 8, 12
11,8:6, 6, -2, 14, 8, 0, 8, 10, 2, 2, 12, 4
-6,8:6, 6, -2, 14, 8, 10, -2, -2, -8, -16, 10, 8
-6,8:6, 6, -2, 14, 8, 10, -2, -2, -8, -6, 10, 6
-6,8:6, 6, -2, 14, 8, 10, -2, -2, -8, 10, 8, -16
-6,8:6, 6, -2, 14, 8, 10, -2, -2, -8, 10, 8, -12
-6,8:6, 6, -2, 14, 8, 10, -2, 0, 10, 6, 12, -2
-6,8:6, 6, -2, 14, 8, 10, -2, 0, 10, 6, 12, 0
-6,8:6, 6, -2, 14, 8, 10, -2, 0, 10, 6, 12, 2
-6,8:6, 6, -2, 14, 8, 10, -2, 4, 10, 6, 12, -8
-6,8:6, 6, -2, 14, 8, 10, -2, 4, 10, 6, 12, 2
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 20, 10, 12
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 20, 10, 14
-6,8:6, 6, -2, 14, 8, 10, 4, 2, 10, 20, 10, 16
-6,8:6, 6, -2, 14, 8, 10, 4, 10, 4, 4, 12, -2
-6,8:6, 6, -2, 14, 8, 10, 4, 10, 4, 4, 12, 0
-6,8:6, 6, -2, 14, 8, 10, 4, 10, 4, 4, 12, 2
14,15:6, 6, -2, 14, 8, 10, 4, 12, 6, 6, 16, 12
18,13:6, 6, -2, 14, 16, 8, 0, 0, 10, 4, 2, 8
18,13:6, 6, -2, 14, 16, 8, 0, 0, 10, 4, 2, 18
-4,14:6, 6, -2, 14, 16, 8, 10, 4, 12, 16, 4, 0
24,11:6, 6, -2, 14, 16, 8, 16, 10, -8, -8, 2, -6
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, -2, 0, 2
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, -2, 0, 4
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, -2, 0, 6
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 4, 4, -2
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 4, 4, 0
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 4, 4, 2
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 10, 20, 10
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 10, 20, 12
7,-4:6, 6, -2, 16, 4, -6, -8, 4, 8, 10, 20, 14
8,14:6, 6, -2, 16, 4, -6, 2, 2, -8, -16, -4, 0
8,14:6, 6, -2, 16, 4, -6, 2, 2, 4, 4, -8, -4
17,8:6, 6, -2, 16, 4, 4, 4, -4, -4, 6, 0, 4
17,8:6, 6, -2, 16, 4, 4, 4, -4, -4, 6, 0, 14
17,8:6, 6, -2, 16, 4, 4, 4, -4, -4, 6, 14, 0
