1,2:6
4,2:-5, -6
3,3:-5, 5
3,3:6, -4
2,4:6, 7
6,3:-5, -6, -7
5,4:-5, -6, 4
5,4:-5, 5, -5
4,5:-5, 5, 6
-8,7:-4, -14, -9
-8,7:-4, -14, -8
-8,7:-4, -14, -7
-8,7:-4, -14, -6
-8,7:-4, -14, -5
-8,7:-4, -14, -4
12,5:-4, -14, 13
12,5:-4, -14, 14
12,5:-4, -14, 15
12,5:-4, -14, 16
12,5:-4, -14, 17
12,5:-4, -14, 18
9,8:-4, 7, -25
9,8:-4, 7, -24
9,8:-4, 7, -23
9,8:-4, 7, -22
9,8:-4, 7, -21
9,8:-4, 7, -20
11,-12:-4, 7, -3
11,-12:-4, 7, -2
11,-12:-4, 7, -1
11,-12:-4, 7, 0
11,-12:-4, 7, 1
11,-12:-4, 7, 2
-12,11:5, -6, -1
-12,11:5, -6, 0
-12,11:5, -6, 1
-12,11:5, -6, 2
-12,11:5, -6, 3
-12,11:5, -6, 4
8,9:5, -6, 21
8,9:5, -6, 22
8,9:5, -6, 23
8,9:5, -6, 24
8,9:5, -6, 25
8,9:5, -6, 26
5,12:5, 15, -17
5,12:5, 15, -16
5,12:5, 15, -15
5,12:5, 15, -14
5,12:5, 15, -13
5,12:5, 15, -12
7,-8:5, 15, 5
7,-8:5, 15, 6
7,-8:5, 15, 7
7,-8:5, 15, 8
7,-8:5, 15, 9
7,-8:5, 15, 10
4,5:6, 7, -3
3,6:6, 7, 8
1,7:5, 12, 14, 13, 4, 16
1,7:5, 12, 14, 13, 4, 21
-5,3:5, 12, 14, 14, 13, -6
-5,8:5, 12, 14, 14, 17, -6
10,3:5, 12, 14, 17, -5, 1
10,3:5, 12, 14, 17, -5, 4
10,3:5, 12, 14, 17, -5, 5
-2,17:5, 12, 15, -3, -2, 10
5,2:5, 12, 15, -3, 2, 4
5,2:5, 12, 15, -3, 2, 5
5,9:5, 12, 15, -3, 4, -6
5,12:5, 15, -20, -21, -22, -20
5,12:5, 15, -20, -21, -22, -19
5,12:5, 15, -20, -21, -22, -18
5,12:5, 15, -20, -21, -22, -17
5,12:5, 15, -20, -21, -22, -16
5,12:5, 15, -20, -21, -22, -15
13,-5:5, 15, -20, -21, -22, 5
13,-5:5, 15, -20, -21, -22, 6
13,-5:5, 15, -20, -21, -22, 7
13,-5:5, 15, -20, -21, -22, 8
13,-5:5, 15, -20, -21, -22, 9
13,-5:5, 15, -20, -21, -22, 10
5,12:5, 15, -20, -21, -11, -18
5,12:5, 15, -20, -21, -11, -17
5,12:5, 15, -20, -21, -11, -16
5,12:5, 15, -20, -21, -11, -15
5,12:5, 15, -20, -21, -11, -14
5,12:5, 15, -20, -21, -11, -13
12,-4:5, 15, -20, -21, -11, 5
12,-4:5, 15, -20, -21, -11, 6
12,-4:5, 15, -20, -21, -11, 7
12,-4:5, 15, -20, -21, -11, 8
12,-4:5, 15, -20, -21, -11, 9
12,-4:5, 15, -20, -21, -11, 10
6,14:5, 15, -20, -21, 13, -19
6,14:5, 15, -20, -21, 13, -18
6,14:5, 15, -20, -21, 13, -17
6,14:5, 15, -20, -21, 13, -16
6,14:5, 15, -20, -21, 13, -15
6,14:5, 15, -20, -21, 13, -14
11,-6:5, 15, -20, -21, 13, 6
11,-6:5, 15, -20, -21, 13, 7
11,-6:5, 15, -20, -21, 13, 8
11,-6:5, 15, -20, -21, 13, 9
11,-6:5, 15, -20, -21, 13, 10
11,-6:5, 15, -20, -21, 13, 11
5,12:5, 15, -20, -20, -22, -25
5,12:5, 15, -20, -20, -22, -14
5,12:5, 15, -20, -11, -14, -17
5,12:5, 15, -20, -11, -14, -6
5,12:5, 15, -20, -10, -9, -16
5,12:5, 15, -20, -10, -9, -15
5,12:5, 15, -20, -10, -9, -14
5,12:5, 15, -20, -10, -9, -13
5,12:5, 15, -20, -10, -9, -12
5,12:5, 15, -20, -10, -9, -11
11,-3:5, 15, -20, -10, -9, 5
11,-3:5, 15, -20, -10, -9, 6
11,-3:5, 15, -20, -10, -9, 7
11,-3:5, 15, -20, -10, -9, 8
11,-3:5, 15, -20, -10, -9, 9
11,-3:5, 15, -20, -10, -9, 10
9,-7:5, 15, -20, 3, 1, -2
9,-7:5, 15, -20, 3, 1, 9
9,-7:5, 15, -20, 12, 9, 6
9,-7:5, 15, -20, 12, 9, 17
7,16:5, 15, -20, 13, 14, -18
7,16:5, 15, -20, 13, 14, -17
7,16:5, 15, -20, 13, 14, -16
7,16:5, 15, -20, 13, 14, -15
7,16:5, 15, -20, 13, 14, -14
7,16:5, 15, -20, 13, 14, -13
9,-7:5, 15, -20, 13, 14, 7
9,-7:5, 15, -20, 13, 14, 8
9,-7:5, 15, -20, 13, 14, 9
9,-7:5, 15, -20, 13, 14, 10
9,-7:5, 15, -20, 13, 14, 11
9,-7:5, 15, -20, 13, 14, 12
5,12:5, 15, -19, -29, -24, -2
5,12:5, 15, -19, -29, -24, -1
5,12:5, 15, -19, -29, -24, 0
5,12:5, 15, -19, -29, -24, 1
-1,-1:5, 15, -19, -29, -24, 5
-1,-1:5, 15, -19, -29, -24, 6
-1,-1:5, 15, -19, -29, -24, 7
-1,-1:5, 15, -19, -29, -24, 8
-1,-1:5, 15, -19, -29, -24, 9
-1,-1:5, 15, -19, -29, -24, 10
5,12:5, 15, -19, -29, -2, -24
5,12:5, 15, -19, -29, -2, -23
5,12:5, 15, -19, -29, -2, -22
5,12:5, 15, -19, -29, -2, -21
5,12:5, 15, -19, -29, -2, -20
5,12:5, 15, -19, -29, -2, -19
19,-3:5, 15, -19, -29, -2, 5
19,-3:5, 15, -19, -29, -2, 6
19,-3:5, 15, -19, -29, -2, 7
19,-3:5, 15, -19, -29, -2, 8
19,-3:5, 15, -19, -29, -2, 9
19,-3:5, 15, -19, -29, -2, 10
5,12:5, 15, -19, -28, -24, -20
5,12:5, 15, -19, -28, -24, -13
5,12:5, 15, -19, -28, -24, -10
5,12:5, 15, -19, -28, -24, -9
5,12:5, 15, -19, -26, -29, -8
5,12:5, 15, -19, -26, -8, -29
5,12:5, 15, -19, -26, -8, -22
5,12:5, 15, -19, -26, -8, -19
5,12:5, 15, -19, -26, -8, -18
5,12:5, 15, -19, -21, -29, -19
5,12:5, 15, -19, -21, -29, -18
5,12:5, 15, -19, -21, -29, -15
5,12:5, 15, -19, -21, -29, -8
7,13:5, 15, -19, -21, 2, -24
7,13:5, 15, -19, -21, 2, -13
6,14:5, 15, -19, -21, 13, -24
6,14:5, 15, -19, -21, 13, -13
5,12:5, 15, -19, -13, -13, -28
5,12:5, 15, -19, -13, -13, -27
5,12:5, 15, -19, -13, -13, -24
5,12:5, 15, -19, -13, -13, -17
5,12:5, 15, -19, -11, -8, -29
5,12:5, 15, -19, -8, -40, -18
5,12:5, 15, -19, -8, -40, -17
5,12:5, 15, -19, -8, -40, -16
5,12:5, 15, -19, -8, -40, -15
5,12:5, 15, -19, -8, -40, -14
5,12:5, 15, -19, -8, -40, -13
16,0:5, 15, -19, -8, -40, 5
16,0:5, 15, -19, -8, -40, 6
16,0:5, 15, -19, -8, -40, 7
16,0:5, 15, -19, -8, -40, 8
16,0:5, 15, -19, -8, -40, 9
16,0:5, 15, -19, -8, -40, 10
5,12:5, 15, -19, -8, -18, -40
5,12:5, 15, -19, -8, -18, -39
5,12:5, 15, -19, -8, -18, -38
5,12:5, 15, -19, -8, -18, -37
5,12:5, 15, -19, -8, -18, -36
5,12:5, 15, -19, -8, -18, -35
18,-20:5, 15, -19, -8, -18, 5
18,-20:5, 15, -19, -8, -18, 6
18,-20:5, 15, -19, -8, -18, 7
18,-20:5, 15, -19, -8, -18, 8
18,-20:5, 15, -19, -8, -18, 9
18,-20:5, 15, -19, -8, -18, 10
-7,23:5, 15, -17, 12, 1, 6
-7,23:5, 15, -17, 12, 1, 7
-7,23:5, 15, -17, 12, 1, 8
-7,23:5, 15, -17, 12, 1, 9
-7,23:5, 15, -17, 12, 1, 10
-7,23:5, 15, -17, 12, 1, 11
13,21:5, 15, -17, 12, 1, 28
13,21:5, 15, -17, 12, 1, 29
13,21:5, 15, -17, 12, 1, 30
13,21:5, 15, -17, 12, 1, 31
13,21:5, 15, -17, 12, 1, 32
13,21:5, 15, -17, 12, 1, 33
10,24:5, 15, -17, 12, 22, -10
10,24:5, 15, -17, 12, 22, -9
10,24:5, 15, -17, 12, 22, -8
10,24:5, 15, -17, 12, 22, -7
10,24:5, 15, -17, 12, 22, -6
10,24:5, 15, -17, 12, 22, -5
12,4:5, 15, -17, 12, 22, 12
12,4:5, 15, -17, 12, 22, 13
12,4:5, 15, -17, 12, 22, 14
12,4:5, 15, -17, 12, 22, 15
12,4:5, 15, -17, 12, 22, 16
12,4:5, 15, -17, 12, 22, 17
9,17:5, 15, -17, 13, 14, 4
8,18:5, 15, -17, 13, 14, 15
-5,3:5, 15, -10, -21, -16, 5
-5,3:5, 15, -10, -21, -16, 6
-5,3:5, 15, -10, -21, -16, 7
-5,3:5, 15, -10, -21, -16, 8
-5,3:5, 15, -10, -21, -16, 9
-5,3:5, 15, -10, -21, -16, 10
-5,3:5, 15, -10, -21, 5, -16
-5,3:5, 15, -10, -21, 5, -15
-5,3:5, 15, -10, -21, 5, -14
-5,3:5, 15, -10, -21, 5, -13
-5,3:5, 15, -10, -21, 5, -12
-5,3:5, 15, -10, -21, 5, -11
15,1:5, 15, -10, -21, 5, 6
15,1:5, 15, -10, -21, 5, 7
15,1:5, 15, -10, -21, 5, 8
15,1:5, 15, -10, -21, 5, 9
15,1:5, 15, -10, -21, 5, 10
15,1:5, 15, -10, -21, 5, 11
5,12:5, 15, -10, -20, -16, -12
5,12:5, 15, -10, -20, -16, -5
5,12:5, 15, -10, -20, -16, -2
5,12:5, 15, -10, -20, -16, -1
5,12:5, 15, -10, -18, -21, 0
5,12:5, 15, -10, -18, 0, -21
5,12:5, 15, -10, -18, 0, -14
5,12:5, 15, -10, -18, 0, -11
5,12:5, 15, -10, -18, 0, -10
10,1:5, 15, -10, -17, -19, -3
6,-3:5, 15, -10, -17, -16, -3
13,5:5, 15, -10, -17, -15, -10
15,2:5, 15, -10, -17, -15, -5
15,2:5, 15, -10, -17, -15, -2
15,2:5, 15, -10, -17, -15, -1
16,1:5, 15, -10, -17, -12, -5
16,1:5, 15, -10, -17, -12, -2
16,1:5, 15, -10, -17, -12, -1
15,2:5, 15, -10, -17, -5, -15
16,1:5, 15, -10, -17, -5, -12
5,12:5, 15, -10, -13, -21, -11
5,12:5, 15, -10, -13, -21, -10
5,12:5, 15, -10, -13, -21, -7
5,12:5, 15, -10, -13, -21, 0
7,13:5, 15, -10, -13, 2, -16
7,13:5, 15, -10, -13, 2, -5
6,14:5, 15, -10, -13, 13, -16
6,14:5, 15, -10, -13, 13, -5
5,12:5, 15, -10, -5, -5, -20
5,12:5, 15, -10, -5, -5, -19
5,12:5, 15, -10, -5, -5, -16
5,12:5, 15, -10, -5, -5, -9
5,12:5, 15, -10, -3, 0, -21
5,12:5, 15, -10, 0, -32, -10
5,12:5, 15, -10, 0, -32, -9
5,12:5, 15, -10, 0, -32, -8
5,12:5, 15, -10, 0, -32, -7
5,12:5, 15, -10, 0, -32, -6
5,12:5, 15, -10, 0, -32, -5
12,4:5, 15, -10, 0, -32, 5
12,4:5, 15, -10, 0, -32, 6
12,4:5, 15, -10, 0, -32, 7
12,4:5, 15, -10, 0, -32, 8
12,4:5, 15, -10, 0, -32, 9
12,4:5, 15, -10, 0, -32, 10
5,12:5, 15, -10, 0, -10, -32
5,12:5, 15, -10, 0, -10, -31
5,12:5, 15, -10, 0, -10, -30
5,12:5, 15, -10, 0, -10, -29
5,12:5, 15, -10, 0, -10, -28
5,12:5, 15, -10, 0, -10, -27
14,-16:5, 15, -10, 0, -10, 5
14,-16:5, 15, -10, 0, -10, 6
14,-16:5, 15, -10, 0, -10, 7
14,-16:5, 15, -10, 0, -10, 8
14,-16:5, 15, -10, 0, -10, 9
14,-16:5, 15, -10, 0, -10, 10
14,-16:5, 15, -10, 0, 2, -4
12,4:5, 15, -10, 0, 5, -32
12,4:5, 15, -10, 0, 5, -31
12,4:5, 15, -10, 0, 5, -30
12,4:5, 15, -10, 0, 5, -29
12,4:5, 15, -10, 0, 5, -28
12,4:5, 15, -10, 0, 5, -27
14,-16:5, 15, -10, 0, 5, -10
14,-16:5, 15, -10, 0, 5, -9
14,-16:5, 15, -10, 0, 5, -8
14,-16:5, 15, -10, 0, 5, -7
14,-16:5, 15, -10, 0, 5, -6
14,-16:5, 15, -10, 0, 5, -5
19,-9:5, 15, -10, 2, -4, -37
19,-9:5, 15, -10, 2, -4, -34
19,-9:5, 15, -10, 2, -4, -32
19,-9:5, 15, -10, 2, -4, -31
19,-9:5, 15, -10, 2, -4, -27
5,12:5, 15, -9, -18, -20, -23
5,12:5, 15, -9, -18, -20, -12
18,-4:5, 15, -9, -9, -16, -10
18,-4:5, 15, -9, -9, -16, -9
18,-4:5, 15, -9, -9, -16, -2
18,-4:5, 15, -9, -9, -16, -1
5,12:5, 15, -9, -9, -12, -15
5,12:5, 15, -9, -9, -12, -4
5,12:5, 15, -9, -8, -7, -14
5,12:5, 15, -9, -8, -7, -13
5,12:5, 15, -9, -8, -7, -12
5,12:5, 15, -9, -8, -7, -11
5,12:5, 15, -9, -8, -7, -10
5,12:5, 15, -9, -8, -7, -9
10,-2:5, 15, -9, -8, -7, 5
10,-2:5, 15, -9, -8, -7, 6
10,-2:5, 15, -9, -8, -7, 7
10,-2:5, 15, -9, -8, -7, 8
10,-2:5, 15, -9, -8, -7, 9
10,-2:5, 15, -9, -8, -7, 10
7,13:5, 15, -9, -8, 2, -15
7,13:5, 15, -9, -8, 2, -14
7,13:5, 15, -9, -8, 2, -13
7,13:5, 15, -9, -8, 2, -12
7,13:5, 15, -9, -8, 2, -11
7,13:5, 15, -9, -8, 2, -10
9,-4:5, 15, -9, -8, 2, 4
9,-4:5, 15, -9, -8, 2, 5
9,-4:5, 15, -9, -8, 2, 6
9,-4:5, 15, -9, -8, 2, 7
9,-4:5, 15, -9, -8, 2, 8
9,-4:5, 15, -9, -8, 2, 9
11,-3:5, 15, -9, -8, 5, -18
10,-2:5, 15, -9, -8, 5, -7
9,14:5, 15, -9, 2, 1, -16
9,14:5, 15, -9, 2, 1, -15
9,14:5, 15, -9, 2, 1, -14
9,14:5, 15, -9, 2, 1, -13
9,14:5, 15, -9, 2, 1, -12
9,14:5, 15, -9, 2, 1, -11
8,-6:5, 15, -9, 2, 1, 3
8,-6:5, 15, -9, 2, 1, 4
8,-6:5, 15, -9, 2, 1, 5
8,-6:5, 15, -9, 2, 1, 6
8,-6:5, 15, -9, 2, 1, 7
8,-6:5, 15, -9, 2, 1, 8
8,-6:5, 15, -9, 3, 1, -2
8,-6:5, 15, -9, 3, 1, 9
8,-6:5, 15, -9, 12, 9, 6
8,-6:5, 15, -9, 12, 9, 17
11,15:5, 15, 2, 1, 0, -17
11,15:5, 15, 2, 1, 0, -16
11,15:5, 15, 2, 1, 0, -15
11,15:5, 15, 2, 1, 0, -14
11,15:5, 15, 2, 1, 0, -13
11,15:5, 15, 2, 1, 0, -12
7,-8:5, 15, 2, 1, 0, 2
7,-8:5, 15, 2, 1, 0, 3
7,-8:5, 15, 2, 1, 0, 4
7,-8:5, 15, 2, 1, 0, 5
7,-8:5, 15, 2, 1, 0, 6
7,-8:5, 15, 2, 1, 0, 7
10,16:5, 15, 2, 1, 11, -17
10,16:5, 15, 2, 1, 11, -16
10,16:5, 15, 2, 1, 11, -15
10,16:5, 15, 2, 1, 11, -14
10,16:5, 15, 2, 1, 11, -13
10,16:5, 15, 2, 1, 11, -12
7,-8:5, 15, 2, 1, 11, 4
7,-8:5, 15, 2, 1, 11, 5
7,-8:5, 15, 2, 1, 11, 6
7,-8:5, 15, 2, 1, 11, 7
7,-8:5, 15, 2, 1, 11, 8
7,-8:5, 15, 2, 1, 11, 9
7,-8:5, 15, 2, 2, 0, -3
7,-8:5, 15, 2, 2, 0, 8
7,-8:5, 15, 2, 11, 8, 5
7,-8:5, 15, 2, 11, 8, 16
9,17:5, 15, 2, 12, 13, -17
9,17:5, 15, 2, 12, 13, -16
9,17:5, 15, 2, 12, 13, -15
9,17:5, 15, 2, 12, 13, -14
9,17:5, 15, 2, 12, 13, -13
9,17:5, 15, 2, 12, 13, -12
7,-8:5, 15, 2, 12, 13, 6
7,-8:5, 15, 2, 12, 13, 7
7,-8:5, 15, 2, 12, 13, 8
7,-8:5, 15, 2, 12, 13, 9
7,-8:5, 15, 2, 12, 13, 10
7,-8:5, 15, 2, 12, 13, 11
-3,19:5, 15, 3, -7, -2, -17
-3,19:5, 15, 3, -7, -2, -16
-3,19:5, 15, 3, -7, -2, -15
-3,19:5, 15, 3, -7, -2, -14
-3,19:5, 15, 3, -7, -2, -13
-3,19:5, 15, 3, -7, -2, -12
7,-8:5, 15, 3, -7, -2, 20
7,-8:5, 15, 3, -7, -2, 21
7,-8:5, 15, 3, -7, -2, 22
7,-8:5, 15, 3, -7, -2, 23
7,-8:5, 15, 3, -7, -2, 24
7,-8:5, 15, 3, -7, -2, 25
17,17:5, 15, 3, -7, 20, -17
17,17:5, 15, 3, -7, 20, -16
17,17:5, 15, 3, -7, 20, -15
17,17:5, 15, 3, -7, 20, -14
17,17:5, 15, 3, -7, 20, -13
17,17:5, 15, 3, -7, 20, -12
7,-8:5, 15, 3, -7, 20, -2
7,-8:5, 15, 3, -7, 20, -1
7,-8:5, 15, 3, -7, 20, 0
7,-8:5, 15, 3, -7, 20, 1
7,-8:5, 15, 3, -7, 20, 2
7,-8:5, 15, 3, -7, 20, 3
7,-8:5, 15, 3, -6, -2, 2
7,-8:5, 15, 3, -6, -2, 9
7,-8:5, 15, 3, -6, -2, 12
7,-8:5, 15, 3, -6, -2, 13
7,-8:5, 15, 3, -4, -7, 14
7,-8:5, 15, 3, -4, 14, -7
7,-8:5, 15, 3, -4, 14, 0
7,-8:5, 15, 3, -4, 14, 3
7,-8:5, 15, 3, -4, 14, 4
7,-8:5, 15, 3, 1, -7, 3
7,-8:5, 15, 3, 1, -7, 4
7,-8:5, 15, 3, 1, -7, 7
7,-8:5, 15, 3, 1, -7, 14
7,-8:5, 15, 3, 9, 9, -6
7,-8:5, 15, 3, 9, 9, -5
7,-8:5, 15, 3, 9, 9, -2
7,-8:5, 15, 3, 9, 9, 5
7,-8:5, 15, 3, 11, 14, -7
14,20:5, 15, 3, 14, -18, -17
14,20:5, 15, 3, 14, -18, -16
14,20:5, 15, 3, 14, -18, -15
14,20:5, 15, 3, 14, -18, -14
14,20:5, 15, 3, 14, -18, -13
14,20:5, 15, 3, 14, -18, -12
7,-8:5, 15, 3, 14, -18, 4
7,-8:5, 15, 3, 14, -18, 5
7,-8:5, 15, 3, 14, -18, 6
7,-8:5, 15, 3, 14, -18, 7
7,-8:5, 15, 3, 14, -18, 8
7,-8:5, 15, 3, 14, -18, 9
7,-8:5, 15, 3, 14, 4, -18
7,-8:5, 15, 3, 14, 4, -17
7,-8:5, 15, 3, 14, 4, -16
7,-8:5, 15, 3, 14, 4, -15
7,-8:5, 15, 3, 14, 4, -14
7,-8:5, 15, 3, 14, 4, -13
-7,23:5, 15, 12, 1, 6, -17
-7,23:5, 15, 12, 1, 6, -16
-7,23:5, 15, 12, 1, 6, -15
-7,23:5, 15, 12, 1, 6, -14
-7,23:5, 15, 12, 1, 6, -13
-7,23:5, 15, 12, 1, 6, -12
7,-8:5, 15, 12, 1, 6, 28
7,-8:5, 15, 12, 1, 6, 29
7,-8:5, 15, 12, 1, 6, 30
7,-8:5, 15, 12, 1, 6, 31
7,-8:5, 15, 12, 1, 6, 32
7,-8:5, 15, 12, 1, 6, 33
13,21:5, 15, 12, 1, 28, -17
13,21:5, 15, 12, 1, 28, -16
13,21:5, 15, 12, 1, 28, -15
13,21:5, 15, 12, 1, 28, -14
13,21:5, 15, 12, 1, 28, -13
13,21:5, 15, 12, 1, 28, -12
7,-8:5, 15, 12, 1, 28, 6
7,-8:5, 15, 12, 1, 28, 7
7,-8:5, 15, 12, 1, 28, 8
7,-8:5, 15, 12, 1, 28, 9
7,-8:5, 15, 12, 1, 28, 10
7,-8:5, 15, 12, 1, 28, 11
7,-8:5, 15, 12, 2, 6, 10
7,-8:5, 15, 12, 2, 6, 17
7,-8:5, 15, 12, 2, 6, 20
7,-8:5, 15, 12, 2, 6, 21
7,-8:5, 15, 12, 4, 1, 22
7,-8:5, 15, 12, 4, 22, 1
7,-8:5, 15, 12, 4, 22, 8
7,-8:5, 15, 12, 4, 22, 11
7,-8:5, 15, 12, 4, 22, 12
7,-8:5, 15, 12, 9, 1, 11
7,-8:5, 15, 12, 9, 1, 12
7,-8:5, 15, 12, 9, 1, 15
7,-8:5, 15, 12, 9, 1, 22
7,-8:5, 15, 12, 17, 17, 2
7,-8:5, 15, 12, 17, 17, 3
7,-8:5, 15, 12, 17, 17, 6
7,-8:5, 15, 12, 17, 17, 13
7,-8:5, 15, 12, 19, 22, 1
10,24:5, 15, 12, 22, -10, -17
10,24:5, 15, 12, 22, -10, -16
10,24:5, 15, 12, 22, -10, -15
10,24:5, 15, 12, 22, -10, -14
10,24:5, 15, 12, 22, -10, -13
10,24:5, 15, 12, 22, -10, -12
7,-8:5, 15, 12, 22, -10, 12
7,-8:5, 15, 12, 22, -10, 13
7,-8:5, 15, 12, 22, -10, 14
7,-8:5, 15, 12, 22, -10, 15
7,-8:5, 15, 12, 22, -10, 16
7,-8:5, 15, 12, 22, -10, 17
12,4:5, 15, 12, 22, 12, -17
12,4:5, 15, 12, 22, 12, -16
12,4:5, 15, 12, 22, 12, -15
12,4:5, 15, 12, 22, 12, -14
7,-8:5, 15, 12, 22, 12, -10
7,-8:5, 15, 12, 22, 12, -9
7,-8:5, 15, 12, 22, 12, -8
7,-8:5, 15, 12, 22, 12, -7
7,-8:5, 15, 12, 22, 12, -6
7,-8:5, 15, 12, 22, 12, -5
7,-8:5, 15, 13, 4, 2, -1
7,-8:5, 15, 13, 4, 2, 10
7,-8:5, 15, 13, 13, 10, 7
7,-8:5, 15, 13, 13, 10, 18
8,18:5, 15, 13, 14, 15, -17
8,18:5, 15, 13, 14, 15, -16
8,18:5, 15, 13, 14, 15, -15
8,18:5, 15, 13, 14, 15, -14
8,18:5, 15, 13, 14, 15, -13
8,18:5, 15, 13, 14, 15, -12
7,-8:5, 15, 13, 14, 15, 8
7,-8:5, 15, 13, 14, 15, 9
7,-8:5, 15, 13, 14, 15, 10
7,-8:5, 15, 13, 14, 15, 11
7,-8:5, 15, 13, 14, 15, 12
7,-8:5, 15, 13, 14, 15, 13
-7,9:6, -3, -13, -11, -12, -10
-7,9:6, -3, -13, -11, -12, -9
-7,9:6, -3, -13, -11, -12, -8
-7,9:6, -3, -13, -11, -12, -7
-7,9:6, -3, -13, -11, -12, -6
-7,9:6, -3, -13, -11, -12, -5
17,9:6, -3, -13, -11, -12, 14
17,9:6, -3, -13, -11, -12, 15
17,9:6, -3, -13, -11, -12, 16
17,9:6, -3, -13, -11, -12, 17
17,9:6, -3, -13, -11, -12, 18
17,9:6, -3, -13, -11, -12, 19
-7,9:6, -3, -13, -11, -1, -8
-7,9:6, -3, -13, -11, -1, -7
-7,9:6, -3, -13, -11, -1, -6
-7,9:6, -3, -13, -11, -1, -5
-7,9:6, -3, -13, -11, -1, -4
-7,9:6, -3, -13, -11, -1, -3
16,10:6, -3, -13, -11, -1, 14
16,10:6, -3, -13, -11, -1, 15
16,10:6, -3, -13, -11, -1, 16
16,10:6, -3, -13, -11, -1, 17
16,10:6, -3, -13, -11, -1, 18
16,10:6, -3, -13, -11, -1, 19
-6,11:6, -3, -13, -11, 22, -9
-6,11:6, -3, -13, -11, 22, -8
-6,11:6, -3, -13, -11, 22, -7
-6,11:6, -3, -13, -11, 22, -6
-6,11:6, -3, -13, -11, 22, -5
-6,11:6, -3, -13, -11, 22, -4
15,8:6, -3, -13, -11, 22, 15
15,8:6, -3, -13, -11, 22, 16
15,8:6, -3, -13, -11, 22, 17
15,8:6, -3, -13, -11, 22, 18
15,8:6, -3, -13, -11, 22, 19
15,8:6, -3, -13, -11, 22, 20
-7,9:6, -3, -13, -10, -12, -15
-7,9:6, -3, -13, -10, -12, -4
-7,9:6, -3, -13, -1, -4, -7
-7,9:6, -3, -13, -1, -4, 4
-7,9:6, -3, -13, 0, 1, -6
-7,9:6, -3, -13, 0, 1, -5
-7,9:6, -3, -13, 0, 1, -4
-7,9:6, -3, -13, 0, 1, -3
-7,9:6, -3, -13, 0, 1, -2
-7,9:6, -3, -13, 0, 1, -1
15,11:6, -3, -13, 0, 1, 14
15,11:6, -3, -13, 0, 1, 15
15,11:6, -3, -13, 0, 1, 16
15,11:6, -3, -13, 0, 1, 17
15,11:6, -3, -13, 0, 1, 18
15,11:6, -3, -13, 0, 1, 19
-5,10:6, -3, -13, 0, 11, -7
-5,10:6, -3, -13, 0, 11, -6
-5,10:6, -3, -13, 0, 11, -5
-5,10:6, -3, -13, 0, 11, -4
-5,10:6, -3, -13, 0, 11, -3
-5,10:6, -3, -13, 0, 11, -2
14,9:6, -3, -13, 0, 11, 13
14,9:6, -3, -13, 0, 11, 14
14,9:6, -3, -13, 0, 11, 15
14,9:6, -3, -13, 0, 11, 16
14,9:6, -3, -13, 0, 11, 17
14,9:6, -3, -13, 0, 11, 18
-3,11:6, -3, -13, 11, 10, -8
-3,11:6, -3, -13, 11, 10, -7
-3,11:6, -3, -13, 11, 10, -6
-3,11:6, -3, -13, 11, 10, -5
-3,11:6, -3, -13, 11, 10, -4
-3,11:6, -3, -13, 11, 10, -3
13,7:6, -3, -13, 11, 10, 12
13,7:6, -3, -13, 11, 10, 13
13,7:6, -3, -13, 11, 10, 14
13,7:6, -3, -13, 11, 10, 15
13,7:6, -3, -13, 11, 10, 16
13,7:6, -3, -13, 11, 10, 17
-4,12:6, -3, -13, 11, 21, -8
-4,12:6, -3, -13, 11, 21, -7
-4,12:6, -3, -13, 11, 21, -6
-4,12:6, -3, -13, 11, 21, -5
-4,12:6, -3, -13, 11, 21, -4
-4,12:6, -3, -13, 11, 21, -3
13,7:6, -3, -13, 11, 21, 14
13,7:6, -3, -13, 11, 21, 15
13,7:6, -3, -13, 11, 21, 16
13,7:6, -3, -13, 11, 21, 17
13,7:6, -3, -13, 11, 21, 18
13,7:6, -3, -13, 11, 21, 19
13,7:6, -3, -13, 12, 10, 7
13,7:6, -3, -13, 12, 10, 18
13,7:6, -3, -13, 21, 18, 15
13,7:6, -3, -13, 21, 18, 26
-5,13:6, -3, -13, 22, 23, -8
-5,13:6, -3, -13, 22, 23, -7
-5,13:6, -3, -13, 22, 23, -6
-5,13:6, -3, -13, 22, 23, -5
-5,13:6, -3, -13, 22, 23, -4
-5,13:6, -3, -13, 22, 23, -3
13,7:6, -3, -13, 22, 23, 16
13,7:6, -3, -13, 22, 23, 17
13,7:6, -3, -13, 22, 23, 18
13,7:6, -3, -13, 22, 23, 19
13,7:6, -3, -13, 22, 23, 20
13,7:6, -3, -13, 22, 23, 21
6,5:6, -3, -12, -13, 5, 8
9,7:6, -3, -12, -8, -3, -1
-14,5:6, -3, -12, -7, -18, -2
9,7:6, -3, -12, -3, -1, -8
5,10:6, -3, -12, -3, 0, 5
8,6:6, -3, -12, 5, -6, -8
7,7:6, -3, -12, 5, 5, -8
6,5:6, -3, -12, 5, 8, -13
8,3:6, -3, -10, -13, 3, 8
9,-2:6, -3, -10, -12, 8, -10
10,4:6, -3, -10, -10, 3, 3
8,-1:6, -3, -10, -4, 8, 7
9,5:6, -3, -10, 3, 1, 3
8,3:6, -3, -10, 3, 8, -13
3,8:6, -3, -10, 4, -8, -3
3,8:6, -3, -10, 4, -8, -2
